Conversation,Owner,File
krogar_general_m_dlg,krogar_turian_general,BIOD_KROGAR_210CAMPCONV
krogar_radio_garrus03_a_dlg,krogar_radio_general,BIOD_KROGAR_200NORTHCAMP
krogar_return_to_command_m_dlg,krogar_turian_general,BIOD_KROGAR_211CAMPCONV2
krogar_garrus_meet_m_dlg,hench_garrus,BIOD_KROGAR_212CAMPCONV3
krogar_barricade_a_dlg,krogar_barricade_turian,BIOD_KROGAR_220CAMPPAWNS
krogar_level01_b_dlg,hench_marine,BIOD_KROGAR_220CAMPPAWNS
krogar_post_tower_hench_b_dlg,Not found,BIOD_KROGAR_300TOWER
krogar_radio_after_comm_a_dlg,krogar_radio_general,BIOD_KROGAR_300TOWER
krogar_radio_come_to_camp_a_dlg,krogar_radio_general,BIOD_KROGAR_300TOWER
krogar_tower_warn_b_dlg,Not found,BIOD_KROGAR_300TOWER
krogar_tower_repair_a_dlg,hench_liara,BIOD_KROGAR_300TOWER
krogar_tower_turians_a_dlg,krogar_turian_grunt2,BIOD_KROGAR_305TOWERAMB1
krogar_airstrip_warn_b_dlg,Not found,BIOD_KROGAR_450AIRSTRIPCBT
krogar_after_the_bigbrute_m_dlg,krogar_radio_general,BIOD_KROGAR_500GATE
krogar_brute_intro_v_dlg,hench_marine,BIOD_KROGAR_500GATE
krogar_barricade_warn_b_dlg,Not found,BIOD_KROGAR_520BRUTE
krogar_set_geno3b_b_dlg,hench_marine,BIOD_KROGAR_700WALKB
krogar_set_geno1b_b_dlg,hench_marine,BIOD_KROGAR_600WALKA
krogar_set_geno2b_b_dlg,hench_marine,BIOD_KROGAR_600WALKA
krogar_prebanterwalk_b_dlg,hench_marine,BIOD_KROGAR_600WALKA
krogar_reaper_lookout2_b_dlg,hench_marine,BIOD_KROGAR_600WALKA
krogar_direction_turians_a_dlg,krogar_bw_turian1,BIOD_KROGAR_600WALKA
krogru_get_supplies_b_dlg,no_owner,BIOD_KROGRU_100LANDING
krogru_kroganteam_alt_m_dlg,krogru_kroganleader,BIOD_KROGRU_100LANDING
krogru_kroganteam_grunt_m_dlg,global_grunt,BIOD_KROGRU_100LANDING
krogar_final_combat_b_dlg,Not found,BIOD_KROGAR_800SOUTHCAMP
krogar_primarch_m_dlg,global_turian_leader,BIOD_KROGAR_800SOUTHCAMP
krogar_set_geno4b_b_dlg,hench_marine,BIOD_KROGAR_800SOUTHCAMP
krogar_finalfight_warn_b_dlg,Not found,BIOD_KROGAR_800SOUTHCAMP
krogru_takepoint_a_dlg,no_owner,BIOD_KROGRU_150CAMP
krogru_startmission_d_dlg,krogru_kroganleader,BIOD_KROGRU_150CAMP
krogru_party01_b_dlg,no_owner,BIOD_KROGRU_150CAMP
krogru_meetgrunt_d_dlg,global_grunt,BIOD_KROGRU_150CAMP
krogru_see_webbing_a_dlg,no_owner,BIOD_KROGRU_150CAMP
krogru_see_body_a_dlg,no_owner,BIOD_KROGRU_150CAMP
krogru_container_view_b_dlg,no_owner,BIOD_KROGRU_150CAMP
krogru_level01_b_dlg,no_owner,BIOD_KROGRU_150CAMP
krogru_container_fall2_a_dlg,no_owner,BIOD_KROGRU_150CAMP
krogru_parting_ways_a_dlg,no_owner,BIOD_KROGRU_150CAMP
krogru_scuttle_reaction1_b_dlg,hench_edi,BIOD_KROGRU_200CAVEDARK
krogru_wire_comment_b_dlg,no_owner,BIOD_KROGRU_200CAVEDARK
krogru_party04_darkness_b_dlg,no_owner,BIOD_KROGRU_200CAVEDARK
krogru_egg_b_dlg,no_owner,BIOD_KROGRU_200CAVEDARK
krogru_see_egg_b_dlg,no_owner,BIOD_KROGRU_200CAVEDARK
krogru_level05_husk_b_dlg,no_owner,BIOD_KROGRU_300TUNNELDARK
krogru_level02_b_dlg,krogru_kroganleader,BIOD_KROGRU_300TUNNELDARK
krogru_krogan_checkin1_a_dlg,no_owner,BIOD_KROGRU_300TUNNELDARK
krogru_corpsemsg_b_dlg,no_owner,BIOD_KROGRU_300TUNNELDARK
krogru_another_hall_b_dlg,no_owner,BIOD_KROGRU_300TUNNELDARK
krogru_firstfight_a_dlg,no_owner,BIOD_KROGRU_250CAVE
krogru_combot_see_rchni_b_dlg,no_owner,BIOD_KROGRU_250CAVE
krogru_party02_b_dlg,no_owner,BIOD_KROGRU_250CAVE
krogru_see_reaper_tech_a_dlg,no_owner,BIOD_KROGRU_250CAVE
krogru_first_reaper_node_b_dlg,no_owner,BIOD_KROGRU_250CAVE
krogru_lock_tutorial_a_dlg,hench_edi,BIOD_KROGRU_250CAVE
krogru_lock_opened_b_dlg,no_owner,BIOD_KROGRU_250CAVE
krogru_after_cave_in_a_dlg,no_owner,BIOD_KROGRU_250CAVE
krogru_level04_cave_in_b_dlg,no_owner,BIOD_KROGRU_250CAVE
krogru_trying_to_stop_us_b_dlg,no_owner,BIOD_KROGRU_480LOWERHALL
krogru_tiny_spiders_b_dlg,no_owner,BIOD_KROGRU_480LOWERHALL
krogru_toxic_lake_b_dlg,no_owner,BIOD_KROGRU_480LOWERHALL
krogru_stay_low_b_dlg,no_owner,BIOD_KROGRU_440UPPERHALL
krogru_krogan_checkin2_a_dlg,no_owner,BIOD_KROGRU_440UPPERHALL
krogru_i_hear_them_b_dlg,no_owner,BIOD_KROGRU_440UPPERHALL
krogru_first_rachni_dead_b_dlg,no_owner,BIOD_KROGRU_440UPPERHALL
krogru_i_am_krogan_a_dlg,global_grunt,BIOD_KROGRU_500GRUNT
krogru_needhelp_a_dlg,no_owner,BIOD_KROGRU_500GRUNT
krogru_guardpassage_v_dlg,no_owner,BIOD_KROGRU_500GRUNT
krogru_grunt_trapped_node_b_dlg,no_owner,BIOD_KROGRU_500GRUNT
krogru_guardpassage_v_dlg,no_owner,BIOD_KROGRU_500GRUNT
krogru_more_eggs_b_dlg,no_owner,BIOD_KROGRU_500GRUNT
krogru_needhelp_a_dlg,no_owner,BIOD_KROGRU_500GRUNT
krogru_i_am_krogan_a_dlg,global_grunt,BIOD_KROGRU_500GRUNT
krogru_gruntreturns_v_dlg,no_owner,BIOD_KROGRU_800EXIT
krogru_secondwve_encrgmnt_b_dlg,no_owner,BIOD_KROGRU_700QUEEN
krogru_fourthwave_b_dlg,no_owner,BIOD_KROGRU_700QUEEN
krogru_thirdwave_b_dlg,no_owner,BIOD_KROGRU_700QUEEN
krogru_puttingup_fight_b_dlg,no_owner,BIOD_KROGRU_700QUEEN
krogru_endfirst_wave_b_dlg,no_owner,BIOD_KROGRU_700QUEEN
krogru_reaper_ties_broken_a_dlg,no_owner,BIOD_KROGRU_700QUEEN
krogru_spawningchamber_m_dlg,krogru_queen_breeder,BIOD_KROGRU_700QUEEN
krogru_node_hint_b_dlg,no_owner,BIOD_KROGRU_700QUEEN
krogru_breeder_m_dlg,krogru_crazy_breeder,BIOD_KROGRU_700QUEEN
kron7a_party02_b_dlg,Not found,BIOD_KRON7A_000GLOBAL
kron7a_final_harvester_b_dlg,Not found,BIOD_KRON7A_000GLOBAL
krogru_party03_b_dlg,no_owner,BIOD_KROGRU_700QUEEN
kron7a_firstpod_poi_p_dlg,Not found,BIOD_KRON7A_000GLOBAL
kron7a_pod_talk2_b_dlg,Not found,BIOD_KRON7A_000GLOBAL
kron7a_stealth_nonstealth_b_dlg,Not found,BIOD_KRON7A_000GLOBAL
kron7a_pod_talk2_b_dlg,Not found,BIOD_KRON7A_000GLOBAL
krogru_lastfight_hints_b_dlg,no_owner,BIOD_KROGRU_700QUEEN
kron7a_finalparty_b_dlg,Not found,BIOD_KRON7A_000GLOBAL
kron7a_area_secured_b_dlg,Not found,BIOD_KRON7A_000GLOBAL
kron7a_husk_warn_b_dlg,Not found,BIOD_KRON7A_000GLOBAL
kron7a_hear_gunfire_b_dlg,Not found,BIOD_KRON7A_000GLOBAL
kron7a_landing_b_dlg,Not found,BIOD_KRON7A_000GLOBAL
kron7a_party01_b_dlg,Not found,BIOD_KRON7A_000GLOBAL
kron7a_level05_b_dlg,Not found,BIOD_KRON7A_000GLOBAL
kron7a_stealth_nonstealth_b_dlg,Not found,BIOD_KRON7A_000GLOBAL
kron7a_black_box_a_dlg,kron7a_blackbox_turian1,BIOD_KRON7A_000GLOBAL
kron7a_sitch_update01_a_dlg,kron7a_disgraced_commander,BIOD_KRON7A_000GLOBAL
kron7a_level01_v_dlg,kron7a_disgraced_commander,BIOD_KRON7A_050START
kron7a_melee_enemy_b_dlg,Not found,BIOD_KRON7A_070ENTRANCE
kron7a_harvester_warn_b_dlg,Not found,BIOD_KRON7A_100BATTLE1
kron7a_strategy_break_v_dlg,no_owner,BIOD_KRON7A_100BATTLE1
kron7a_harvester_warn_b_dlg,Not found,BIOD_KRON7A_200BATTLE2
kron7a_enemy_at_ladder_b_dlg,Not found,BIOD_KRON7A_200BATTLE2
kron7a_stranded_turians4_m_dlg,kron7a_disgraced_turian,BIOD_KRON7A_400BATTLEEND
kron7a_level04_b_dlg,Not found,BIOD_KRON7A_300BATTLE3
kron7b_storming_mainsqr_a_dlg,kron7b_disgraced_turian,BIOD_KRON7B_100ARRIVAL
kron7b_look_out_shouts2_b_dlg,no_owner,BIOD_KRON7B_100ARRIVAL
kron7b_landing_finished_b_dlg,no_owner,BIOD_KRON7B_100ARRIVAL
kron7b_turian_bombinfo_a_dlg,kron7b_disgraced_turian,BIOD_KRON7B_100ARRIVAL
kron7b_heads_down_b_dlg,no_owner,BIOD_KRON7B_100ARRIVAL
kron7b_party01b_mainsqr_b_dlg,no_owner,BIOD_KRON7B_100ARRIVAL
kron7b_look_out_shouts2_b_dlg,no_owner,BIOD_KRON7B_100ARRIVAL
kron7b_party01d_forward_b_dlg,no_owner,BIOD_KRON7B_100ARRIVAL
kron7b_party01_arrival_b_dlg,no_owner,BIOD_KRON7B_100ARRIVAL
kron7b_cerberus_leaving_a_dlg,no_owner,BIOD_KRON7B_400BOMBVIEW
kron7b_party02_betterview_b_dlg,no_owner,BIOD_KRON7B_400BOMBVIEW
kron7b_see_device_a_dlg,kron7b_disgraced_turian,BIOD_KRON7B_400BOMBVIEW
kron7b_cerberus_updates_a_dlg,kron7b_cerberus_soldier1,BIOD_KRON7B_400BOMBVIEW
kron7b_turian_cerberus_a_dlg,kron7b_disgraced_turian,BIOD_KRON7B_400BOMBVIEW
kron7b_damn_shields_b_dlg,kron7b_cerberus_soldier1,BIOD_KRON7B_200FLOOR2
kron7b_party01c_quiet_b_dlg,no_owner,BIOD_KRON7B_200FLOOR2
kron7b_cerberus_spots_a_dlg,kron7b_cerberus_soldier1,BIOD_KRON7B_200FLOOR2
kron7b_cerberus_updates_a_dlg,kron7b_cerberus_soldier1,BIOD_KRON7B_200FLOOR2
kron7b_party_totheleft_b_dlg,no_owner,BIOD_KRON7B_200FLOOR2
kron7b_turian_update_a_dlg,kron7b_disgraced_turian,BIOD_KRON7B_300FLOOR3
kron7b_cerberus_updates_a_dlg,kron7b_cerberus_soldier1,BIOD_KRON7B_300FLOOR3
kron7b_destroy_guns_a_dlg,kron7b_disgraced_turian,BIOD_KRON7B_300FLOOR3
cit_fetch_kron7b_i_dlg,cit_fetch_kron7b_csec,BIOD_KRON7B_500BACKWAY
kron7b_party03_device_a_dlg,no_owner,BIOD_KRON7B_500BACKWAY
kron7b_party_finalbattle_b_dlg,no_owner,BIOD_KRON7B_500BACKWAY
kron7b_party04_sacrifice_m_dlg,no_owner,BIOD_KRON7B_700SHUTTLEOUT
kron7b_turian_under_fire_a_dlg,no_owner,BIOD_KRON7B_600BOMBFINAL
kron7b_blastingcap_active_m_dlg,kron7b_disgraced_turian,BIOD_KRON7B_600BOMBFINAL
kron7b_guard_turian_a_dlg,kron7b_disgraced_turian,BIOD_KRON7B_600BOMBFINAL
kron7b_reinforcements2_b_dlg,no_owner,BIOD_KRON7B_600BOMBFINAL
kron7b_cerberus_updates_a_dlg,kron7b_cerberus_soldier1,BIOD_KRON7B_600BOMBFINAL
kron7b_protect_victus_b_dlg,no_owner,BIOD_KRON7B_600BOMBFINAL
kron7b_keep_coming_b_dlg,no_owner,BIOD_KRON7B_600BOMBFINAL
kron7b_cerberus_atlas_a_dlg,kron7b_cerberus_soldier1,BIOD_KRON7B_600BOMBFINAL
kron7b_reinforcements_b_dlg,no_owner,BIOD_KRON7B_600BOMBFINAL
kron7b_turianmeetup_m_dlg,kron7b_disgraced_turian,BIOD_KRON7B_600BOMBFINAL
cit_fetch_cerberus_i_dlg,Not found,BIOD_MPCER_100SP
n7_cer_radio_pilot_a_dlg,radio_shuttle_pilot,BIOD_MPCER_100SP
n7_cer_radio_pilot_a_dlg,radio_shuttle_pilot,BIOD_MPCER_100SP
n7_cer_radio_pilot_a_dlg,radio_shuttle_pilot,BIOD_MPCER_100SP
n7_cer_radio_pilot_a_dlg,radio_shuttle_pilot,BIOD_MPCER_100SP
n7_cer_radio_pilot_a_dlg,radio_shuttle_pilot,BIOD_MPCER_100SP
n7_cer_radio_pilot_a_dlg,radio_shuttle_pilot,BIOD_MPCER_100SP
n7_cer_radio_pilot_a_dlg,radio_shuttle_pilot,BIOD_MPCER_100SP
n7_cer_radio_pilot_a_dlg,radio_shuttle_pilot,BIOD_MPCER_100SP
n7_cer_radio_pilot_a_dlg,radio_shuttle_pilot,BIOD_MPCER_100SP
n7_dish_graceamb_a_dlg,radio_grace,BIOD_MPDISH_100SP
n7_dish_grace1_d_dlg,radio_grace,BIOD_MPDISH_100SP
n7_dish_graceamb_a_dlg,radio_grace,BIOD_MPDISH_100SP
n7_dish_cortezamb_a_dlg,radio_grace,BIOD_MPDISH_200SP
n7_reactor_capt_riley_a_dlg,Not found,BIOD_MPRCTR_050SPENTRY
n7_reactor_capt_riley_a_dlg,Not found,BIOD_MPRCTR_050SPENTRY
n7_reactor_capt_riley_a_dlg,Not found,BIOD_MPRCTR_050SPENTRY
n7_reactor_pilot_a_dlg,Not found,BIOD_MPRCTR_050SPENTRY
n7_reactor_capt_riley_a_dlg,Not found,BIOD_MPRCTR_050SPENTRY
n7_reactor_capt_riley_a_dlg,Not found,BIOD_MPRCTR_050SPENTRY
n7_reactor_capt_riley_a_dlg,Not found,BIOD_MPRCTR_050SPENTRY
n7_reactor_capt_riley_a_dlg,Not found,BIOD_MPRCTR_050SPENTRY
n7_reactor_capt_riley_a_dlg,Not found,BIOD_MPRCTR_050SPENTRY
n7_reactor_capt_riley_a_dlg,Not found,BIOD_MPRCTR_050SPENTRY
n7_reactor_soldier_a_dlg,Not found,BIOD_MPRCTR_050SPENTRY
n7_reactor_soldier_a_dlg,Not found,BIOD_MPRCTR_050SPENTRY
n7_reactor_soldier_a_dlg,Not found,BIOD_MPRCTR_050SPENTRY
n7_reactor_soldier_a_dlg,Not found,BIOD_MPRCTR_050SPENTRY
n7_reactor_soldier_a_dlg,Not found,BIOD_MPRCTR_050SPENTRY
n7_reactor_soldier_a_dlg,Not found,BIOD_MPRCTR_050SPENTRY
n7_reactor_soldier_a_dlg,Not found,BIOD_MPRCTR_050SPENTRY
n7_reactor_soldier_a_dlg,Not found,BIOD_MPRCTR_050SPENTRY
n7_reactor_riley_tech_a_dlg,Not found,BIOD_MPRCTR_050SPENTRY
n7_reactor_riley_tech_a_dlg,Not found,BIOD_MPRCTR_050SPENTRY
n7_reactor_riley_tech_a_dlg,Not found,BIOD_MPRCTR_050SPENTRY
n7_reactor_soldier_a_dlg,Not found,BIOD_MPRCTR_050SPENTRY
n7_reactor_soldier_a_dlg,Not found,BIOD_MPRCTR_050SPENTRY
n7_reactor_capt_riley_a_dlg,Not found,BIOD_MPRCTR_050SPENTRY
cit_fetch_noveria_i_dlg,Not found,BIOD_MPNOV_100SP
n7_noveria_henchmen_a_dlg,n7nov_system_alarm,BIOD_MPNOV_100SP
n7_noveria_henchmen_a_dlg,Not found,BIOD_MPNOV_100SP
n7_noveria_henchmen_a_dlg,Not found,BIOD_MPNOV_100SP
n7_noveria_henchmen_a_dlg,Not found,BIOD_MPNOV_100SP
n7_noveria_henchmen_a_dlg,Not found,BIOD_MPNOV_100SP
n7_noveria_henchmen_a_dlg,Not found,BIOD_MPNOV_100SP
n7_noveria_henchmen_a_dlg,n7nov_system_alarm,BIOD_MPNOV_100SP
n7_noveria_henchmen_a_dlg,Not found,BIOD_MPNOV_100SP
n7_noveria_pilot_a_dlg,radio_shuttle_pilot,BIOD_MPNOV_100SP
n7_noveria_henchmen_a_dlg,n7nov_system_alarm,BIOD_MPNOV_100SP
n7_noveria_henchmen_d_dlg,POI_Hack,BIOD_MPNOV_100SP
n7_noveria_henchmen_a_dlg,n7nov_system_alarm,BIOD_MPNOV_100SP
n7_noveria_henchmen_a_dlg,Not found,BIOD_MPNOV_100SP
n7_reactor_pilot_a_dlg,Not found,BIOD_MPRCTR_100SP
n7_reactor_pilot_a_dlg,Not found,BIOD_MPRCTR_100SP
cit_fetch_reactor_i_dlg,Not found,BIOD_MPRCTR_100SP
n7_reactor_radio_riley_a_dlg,Not found,BIOD_MPRCTR_100SP
n7_reactor_radio_riley_a_dlg,Not found,BIOD_MPRCTR_100SP
n7_reactor_radio_riley_a_dlg,Not found,BIOD_MPRCTR_100SP
n7_reactor_radio_riley_a_dlg,Not found,BIOD_MPRCTR_100SP
n7_reactor_pilot_a_dlg,Not found,BIOD_MPRCTR_100SP
n7_reactor_pilot_a_dlg,Not found,BIOD_MPRCTR_100SP
n7_reactor_radio_riley_a_dlg,Not found,BIOD_MPRCTR_100SP
n7_reactor_radio_riley_a_dlg,radio_riley,BIOD_MPRCTR_100SP
n7_reactor_pilot_a_dlg,Not found,BIOD_MPRCTR_100SP
n7_reactor_radio_riley_d_dlg,radio_riley,BIOD_MPRCTR_150SPCMBT
n7_reactor_pilot_a_dlg,Not found,BIOD_MPRCTR_150SPCMBT
n7_slums_pilot_upstreet_a_dlg,Not found,BIOD_MPSLUM_100SP
n7_slums_evac1_a_dlg,radio_shuttle_pilot,BIOD_MPSLUM_100SP
n7_slums_pilot_taxi_a_dlg,radio_shuttle_pilot,BIOD_MPSLUM_100SP
n7_slums_pilot_return_a_dlg,radio_shuttle_pilot,BIOD_MPSLUM_100SP
cit_fetch_tower_i_dlg,Not found,BIOD_MPTOWR_100SP
n7_tower_pilot_a_dlg,Not found,BIOD_MPTOWR_100SP
n7_tower_cerberus_a_dlg,Not found,BIOD_MPTOWR_100SP
n7_tower_hench_b_dlg,Not found,BIOD_MPTOWR_100SP
n7_tower_pilot_a_dlg,Not found,BIOD_MPTOWR_100SP
n7_tower_pilot_a_dlg,global_shuttle_pilot,BIOD_MPTOWR_100SP
n7_tower_pilot_a_dlg,global_shuttle_pilot,BIOD_MPTOWR_100SP
nor_allers_relationship3_d_dlg,global_reporter,BIOD_NOR_100CABINCONV
nor_allers_relationship4_d_dlg,global_reporter,BIOD_NOR_100CABINCONV
norhen_jms_char_m_dlg,hench_marine,BIOD_NOR_100CABINCONV
norhen_lia_char_moment_m_dlg,hench_liara,BIOD_NOR_100CABINCONV
norhen_tali_relationship1_d_dlg,hench_tali,BIOD_NOR_100CABINCONV
nor_comm_cabin_m_dlg,nor_comm,BIOD_NOR_100CABINCONV
nor_comm_cabin_m_dlg,nor_comm,BIOD_NOR_100CABINCONV
norcat_dream1_d_dlg,hench_liara,BIOD_NOR_110TOUR
norpro_tour_m_dlg,nor_comm,BIOD_NOR_110TOUR
norcat_cat4_dream_liara_m_dlg,Not found,BIOD_NOR_130ROMLIARA2
norhen_lia_culm_m_dlg,hench_liara,BIOD_NOR_130ROMLIARA
norcat_cat4_dream_ashley_m_dlg,hench_ashley_naked,BIOD_NOR_131ROMASHLEY2
norcat_cat4_romculm_ash_m_dlg,hench_ashley,BIOD_NOR_131ROMASHLEY
norhen_kaid_dreamtalk_m_dlg,hench_kaidan,BIOD_NOR_132ROMKAIDAN2
norhen_lightculm_tali_m_dlg,hench_tali,BIOD_NOR_133ROMTALI
norcat_cat4_dream_tali_m_dlg,hench_tali,BIOD_NOR_133ROMTALI
norhen_kaid_culm_m_dlg,hench_kaidan,BIOD_NOR_132ROMKAIDAN
norhen_lightculm_garr_m_dlg,hench_garrus,BIOD_NOR_134ROMGARRUS
norcat_cat4_dream_garrus_m_dlg,hench_garrus,BIOD_NOR_134ROMGARRUS
norhen_lightculm_comm_m_dlg,nor_comm,BIOD_NOR_135ROMTRAYNOR
norcat_cat4_dream_comm_m_dlg,nor_comm_naked,BIOD_NOR_135ROMTRAYNOR
norhen_lightculm_pilot_m_dlg,nor_pilot,BIOD_NOR_136ROMCORTEZ
norcat_cat4_dream_pilot_m_dlg,nor_pilot_naked,BIOD_NOR_136ROMCORTEZ
norcat_cat4_dream_alone_v_dlg,radio_edi,BIOD_NOR_137ROMALONE
nor_guards_a_dlg,nor_warroom_guard1,BIOD_NOR_200
noredi_joker_warning1_a_dlg,radio_joker,BIOD_NOR_200
nor_joker_bridge_d_dlg,global_joker,BIOD_NOR_201BRIDGE
norhen_garr_mr_kro002_d_dlg,hench_garrus,BIOD_NOR_201BRIDGE
norhen_garr_mr_kro002_a_dlg,hench_garrus,BIOD_NOR_201BRIDGE
nor_joker_bridge_d_dlg,global_joker,BIOD_NOR_201BRIDGE
nor_joker_barks_a_dlg,global_joker,BIOD_NOR_201BRIDGECON
norhen_edi_mr_kro001_d_dlg,hench_edi,BIOD_NOR_201BRIDGECON
norhen_edi_ambients_a_dlg,hench_edi,BIOD_NOR_201BRIDGECON
norhen_edi_mr_ambs_br_a_dlg,hench_edi,BIOD_NOR_201BRIDGECON
norhen_edi_mr_ambs_ai_a_dlg,hench_edi,BIOD_NOR_201BRIDGECON
norhen_edi_investigate_d_dlg,hench_edi,BIOD_NOR_201BRIDGECON
norhen_edi_relationship1_d_dlg,hench_edi,BIOD_NOR_201BRIDGECON
norhen_edi_relationship2_d_dlg,hench_edi,BIOD_NOR_201BRIDGECON
norhen_edi_relationship3_d_dlg,hench_edi,BIOD_NOR_201BRIDGECON
nor_comm_a_dlg,nor_comm,BIOD_NOR_203CIC
nor_comm_mr_cermir_d_dlg,nor_comm,BIOD_NOR_203CIC
nor_comm_mr_gth002_d_dlg,nor_comm,BIOD_NOR_203CIC
nor_comm_mr_kron7b_d_dlg,nor_comm,BIOD_NOR_203CIC
nor_comm_relationship3_d_dlg,nor_comm,BIOD_NOR_203CIC
nor_comm_barks_a_dlg,nor_comm,BIOD_NOR_203CIC
nor_edi_galaxymap_a_dlg,radio_edi,BIOD_NOR_203CIC
nor_comm_mr_cat004_d_dlg,nor_comm,BIOD_NOR_203CIC
nor_comm_open_cerjcb_d_dlg,nor_comm,BIOD_NOR_203CIC
nor_comm_barks_a_dlg,nor_comm,BIOD_NOR_203CIC
nor_comm_open_omgjck_d_dlg,nor_comm,BIOD_NOR_203CIC
nor_comm_relationship1_d_dlg,nor_comm,BIOD_NOR_203CIC
nor_comm_relationship2_d_dlg,nor_comm,BIOD_NOR_203CIC
noredi_joker_warning2_a_dlg,radio_joker,BIOD_NOR_203CIC
norcat_cat2_pre_mission_m_dlg,hench_liara,BIOD_NOR_203CIC
norkro_summit_prelude_m_dlg,nor_comm,BIOD_NOR_203CIC
noromg_jack_wrapup_vid_v_dlg,global_anderson,BIOD_NOR_204BANDERSON
norcat_cat4_closing_vid_v_dlg,global_anderson,BIOD_NOR_204BANDERSONHACKETT
norcat_cat3_debrief_m_dlg,global_anderson,BIOD_NOR_204BANDERSONHACKETT
norcat_cat2_intro_vid_v_dlg,no_owner,BIOD_NOR_204BCOUNCILASARI
norkro_garrus_exit_vid_v_dlg,no_owner,BIOD_NOR_204BCOUNCILASARI
norcat_cat2_wrap_up_vid_v_dlg,no_owner,BIOD_NOR_204BCOUNCILASARI
norsam_finished_mission_v_dlg,no_owner,BIOD_NOR_204BCOUNCILASARI
norcat_prothdlc_v_dlg,global_hackett,BIOD_NOR_204BHACKETT
n7_dish_hackett_norm_v_dlg,global_hackett,BIOD_NOR_204BHACKETT
n7_reactor_hackett_norm_v_dlg,global_hackett,BIOD_NOR_204BHACKETT
n7_noveria_hackett_norm_v_dlg,global_hackett,BIOD_NOR_204BHACKETT
n7_slums_hackett_norm_v_dlg,global_hackett,BIOD_NOR_204BHACKETT
n7_cer_hackett_norm_v_dlg,global_hackett,BIOD_NOR_204BHACKETT
norkro_mission1_video_m_dlg,global_hackett,BIOD_NOR_204BHACKETT
norkro_mission2_vid_v_dlg,global_hackett,BIOD_NOR_204BHACKETT
norcit_hackett_war_m_dlg,global_hackett,BIOD_NOR_204BHACKETT
norgth_geth1_vid_v_dlg,global_hackett,BIOD_NOR_204BHACKETT
norkro_n7a_wrap_video_v_dlg,global_hackett,BIOD_NOR_204BHACKETT
norkro_n7b_end_video_v_dlg,global_hackett,BIOD_NOR_204BHACKETT
norcer_miranda_end_vid_v_dlg,global_hackett,BIOD_NOR_204BHACKETT
norkro_grunt_end_video_v_dlg,global_hackett,BIOD_NOR_204BHACKETT
norcer_jcb_wrap_vid_v_dlg,global_hackett,BIOD_NOR_204BHACKETT
n7_tower_hackett_norm_v_dlg,global_hackett,BIOD_NOR_204BHACKETT
norgth_n7a_wrapup_gerrel_v_dlg,global_han,BIOD_NOR_204BKORIS
norgth_n7a_wrapup_koris_v_dlg,global_koris,BIOD_NOR_204BKORIS
norgth_legion_wrapup_v_dlg,global_xen,BIOD_NOR_204BXEN
nor_anderson3_d_dlg,global_anderson,BIOD_NOR_204CALLANDERSON
nor_anderson1_d_dlg,global_anderson,BIOD_NOR_204CALLANDERSON
nor_anderson2_d_dlg,global_anderson,BIOD_NOR_204CALLANDERSON
nor_hackett3_d_dlg,global_hackett,BIOD_NOR_204CALLHACKETT
nor_hackett1_d_dlg,global_hackett,BIOD_NOR_204CALLHACKETT
nor_hackett2_d_dlg,global_hackett,BIOD_NOR_204CALLHACKETT
norcer_post_thessia_m_dlg,hench_liara,BIOD_NOR_204CERMIR_DEBRIEF
norsam_liara_getmission_m_dlg,hench_liara,BIOD_NOR_204CITSAM_INTRO
norgth_campaign_intro_m_dlg,global_admiral,BIOD_NOR_204GTH001_INTRO
norgth_tali_intro_m_dlg,hench_tali,BIOD_NOR_204GTH001_INTRO
norgth_admirals_argue_i_dlg,global_admiral,BIOD_NOR_204GTH
norgth_admirals_argue_i_dlg,global_admiral,BIOD_NOR_204GTH
norgth_tali_argues_i_dlg,hench_tali,BIOD_NOR_204GTH
norgth_legion_d_dlg,global_legion,BIOD_NOR_204GTH
norgth_distress_i_dlg,norgth_distress_caller,BIOD_NOR_204GTH
norgth_distress_i_dlg,norgth_distress_caller,BIOD_NOR_204GTH
norgth_distress_i_dlg,norgth_distress_caller,BIOD_NOR_204GTH
norgth_tali_argues_i_dlg,hench_tali,BIOD_NOR_204GTH
norgth_legion_d_dlg,global_legion,BIOD_NOR_204GTH
norgth_admiral_inv_hub_d_dlg,global_admiral,BIOD_NOR_204GTH
norgth_tali_d_dlg,hench_tali,BIOD_NOR_204GTH
norgth_campaign_2_intro_m_dlg,global_admiral,BIOD_NOR_204GTH_MISC
norgth_campaign_post_m_dlg,global_admiral,BIOD_NOR_204GTH_MISC
norkro_summit_m_dlg,global_turian_leader,BIOD_NOR_204KRO001_INTRO
norkro_wreav_d_dlg,global_wreav,BIOD_NOR_204KRO
norkro_turianleader_d_dlg,global_turian_leader,BIOD_NOR_204KRO
norkro_wrex_d_dlg,global_wrex,BIOD_NOR_204KRO
norkro_post_mission2_m_dlg,global_turian_leader,BIOD_NOR_204KRO002_DEBRIEF
nordrm_talking_dead_a_dlg,no_owner,BIOD_NOR_204KRO002_DEBRIEF2
nordrm_talking_dead_a_dlg,no_owner,BIOD_NOR_204KRO002_DEBRIEF2
nordrm_talking_dead_a_dlg,no_owner,BIOD_NOR_204KRO002_DEBRIEF2
nordrm_talking_dead_a_dlg,no_owner,BIOD_NOR_204KRO002_DEBRIEF2
