.folder,.series,.game,.group,.charName,.totalWords,who,what,why,where,when,how
../data/Persona/Persona5B/,Persona,Persona 5,male,Shadow Junya Kaneshiro,966,4,4,1,3,1,3
../data/Persona/Persona5B/,Persona,Persona 5,male,Security Guard Shadow (Oni),22,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Johanna,7,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Boy 13,238,2,2,0,0,2,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Yoshimora Sakoda,44,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Sad Old Man,335,1,4,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Young Cameraman,181,0,1,1,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Young-Looking Woman,324,0,1,0,0,3,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Middle-Aged Woman,370,1,5,0,2,0,2
../data/Persona/Persona5B/,Persona,Persona 5,female,Modest Housewife,350,0,3,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Arrogant Housewife,214,2,0,0,0,0,1
../data/Persona/Persona5B/,Persona,Persona 5,female,Knowledgeable Office Worker,27,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Fishy Hawker,808,3,5,1,4,0,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Dream-Chasing Woman,251,0,2,1,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Orobas,14,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Matador,21,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Aggressive Shadow,32,0,1,0,0,0,1
../data/Persona/Persona5B/,Persona,Persona 5,male,Cautious Shadow,6,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Security Shadow,16,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Priest,175,2,1,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Hifumi Togo,5062,8,13,2,1,10,12
../data/Persona/Persona5B/,Persona,Persona 5,male,Shiro Asakura,280,0,2,0,0,0,2
../data/Persona/Persona5B/,Persona,Persona 5,male,College Student 2,259,0,1,0,0,0,1
../data/Persona/Persona5B/,Persona,Persona 5,male,Earnest Office Worker,267,1,2,1,0,1,1
../data/Persona/Persona5B/,Persona,Persona 5,male,Elderly Office Worker,390,1,1,1,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Troubled Woman,235,1,3,1,0,0,1
../data/Persona/Persona5B/,Persona,Persona 5,male,Cameraman 2,9,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Benzo,341,0,1,0,0,0,1
../data/Persona/Persona5B/,Persona,Persona 5,male,Jikokuten,16,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Art Patron,1076,3,3,3,0,1,3
../data/Persona/Persona5B/,Persona,Persona 5,female,Clotho,16,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Fuu ki,18,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Eiko Takao,875,3,8,2,0,1,4
../data/Persona/Persona5B/,Persona,Persona 5,male,Boy 12,110,0,0,0,0,0,1
../data/Persona/Persona5B/,Persona,Persona 5,male,TV Reporter,426,1,3,1,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Pundit,12,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Friendly Female Student,36,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Woman Pushing Promotion,472,0,2,3,1,2,1
../data/Persona/Persona5B/,Persona,Persona 5,female,Mother,226,2,1,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Kotaro,6,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Dog loving Girl,176,1,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Shadow Sakoda,72,1,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Shadow Makigami,174,0,1,1,0,0,1
../data/Persona/Persona5B/,Persona,Persona 5,male,Shadow Uchimura,78,0,0,0,1,0,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Shadow Mogami,73,0,2,2,0,1,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Shadow Odo,99,0,0,0,0,0,2
../data/Persona/Persona5B/,Persona,Persona 5,male,Office Worker in Cafe Leblanc,289,0,3,1,1,0,1
../data/Persona/Persona5B/,Persona,Persona 5,female,Skeptical Woman,35,0,1,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Talkative Woman,33,0,1,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Kin ki,30,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Brother,69,1,1,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Sister,54,0,1,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Unfamiliar Woman's Voice,34,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Takase's Male Relative,275,2,2,0,0,2,1
../data/Persona/Persona5B/,Persona,Persona 5,female,Takase's Female Relative,161,2,0,0,0,2,2
../data/Persona/Persona5B/,Persona,Persona 5,female,Office Lady,209,1,2,1,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Lady in a Black Yukata,18,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Lady in a Pink Yukata,4,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Festival Announcement,33,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Serious Man,46,1,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Laid-Back Woman,4,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Old Man 3,216,1,1,0,0,0,1
../data/Persona/Persona5B/,Persona,Persona 5,male,Serious-looking Lawyer,215,2,2,0,0,1,1
../data/Persona/Persona5B/,Persona,Persona 5,male,Sharp Lawyer,391,1,3,0,0,0,1
../data/Persona/Persona5B/,Persona,Persona 5,male,Timid Man,153,1,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Office Worker,70,0,1,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Alibaba,440,0,3,3,0,0,1
../data/Persona/Persona5B/,Persona,Persona 5,male,Dazed Old Man,17,0,0,0,0,1,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Neighborhood Man,9,1,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Shopper,37,1,1,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Woman 10,10,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Man 8,2,0,1,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Shadow Futaba Sakura,426,0,7,3,0,1,2
../data/Persona/Persona5B/,Persona,Persona 5,male,Adult Male Voice (Futaba's Palace),90,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Old Man 4,56,0,0,0,0,1,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Talkative Old Man,23,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Take Minakata,19,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Sui ki,10,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Ame no Uzume,19,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Pyramid Shadow,75,0,1,1,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Principality,17,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Zouchouten,18,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Lilim,13,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Neko Shogun,12,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Futaba's Mother,16,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Wakaba Isshiki,257,2,0,1,1,1,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Taxi Driver 1,136,0,0,0,0,0,1
../data/Persona/Persona5B/,Persona,Persona 5,male,Taxi Driver,196,0,1,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Persistent Male Fan,74,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Almond eyed Woman,37,0,1,0,0,0,1
../data/Persona/Persona5B/,Persona,Persona 5,male,Yokoda,93,0,0,0,0,0,1
../data/Persona/Persona5B/,Persona,Persona 5,male,Akiyama,188,0,1,1,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Short-Haired High Schooler,70,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Thin-Browed High Schooler,42,0,1,0,0,0,1
../data/Persona/Persona5B/,Persona,Persona 5,female,Nanami,240,2,1,0,0,1,1
../data/Persona/Persona5B/,Persona,Persona 5,male,Masa,440,1,3,2,0,3,2
../data/Persona/Persona5B/,Persona,Persona 5,male,Chief,348,2,2,2,1,1,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Shinsuke Kishi,31,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Miserable Office Worker,136,0,0,1,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Red-Faced Man (Nagai),69,0,1,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Kaoru,613,1,7,3,0,1,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Chairman Fukurai,307,4,0,2,0,2,2
../data/Persona/Persona5B/,Persona,Persona 5,male,Pretentious Man,30,0,1,0,0,0,1
../data/Persona/Persona5B/,Persona,Persona 5,male,Wealthy Looking Man,44,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Yasuo Jochi,110,0,0,0,0,1,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Policeman,17,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Prime Minister,30,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Businessman,29,1,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Shrewd Girl,21,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Piggybacking Girl,2,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Gossipy Woman,34,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Observant Woman,28,1,1,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Girl With Watering Can,68,1,0,0,0,0,1
../data/Persona/Persona5B/,Persona,Persona 5,female,Inquisitive Girl,22,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Foodie Girl,26,0,0,0,0,0,1
../data/Persona/Persona5B/,Persona,Persona 5,male,Skinny Man,198,0,3,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Busy Young Man,310,0,1,0,1,1,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Fiancee of Busy Young Man,97,0,1,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Foreign Tourist,12,0,0,0,0,0,1
../data/Persona/Persona5B/,Persona,Persona 5,female,Beautiful Maid,239,3,6,1,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Covetous Man,95,0,1,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Tsuda,382,0,4,0,1,0,2
../data/Persona/Persona5B/,Persona,Persona 5,female,Young Woman,56,0,1,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Upset Gamer,81,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Flustered Gamer,18,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,President Tanaka,727,1,3,4,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Lachesis,17,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Shadow Mrs Takase,52,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Shadow Mr Takase,135,0,2,2,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Shadow Tsuboi,110,2,1,1,0,1,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Shadow Naguri,80,0,1,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Shadow Kishi,150,0,2,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Shadow Jochi,86,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Shadow Nejima,250,2,5,0,0,0,2
../data/Persona/Persona5B/,Persona,Persona 5,male,Shadow Oyamada,304,1,0,2,0,1,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Flight Attendant,30,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Customs,6,0,0,0,0,0,1
../data/Persona/Persona5B/,Persona,Persona 5,male,Guide,7,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Hawaii Student 2,37,1,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Cheerful Woman,16,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Easygoing Man,12,0,1,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Shrimp Stand Owner,192,0,0,0,0,0,4
../data/Persona/Persona5B/,Persona,Persona 5,female,Hawaii Woman 2,22,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Hawaii Woman 1,16,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Vice Principal,65,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Gossiping Female Student,42,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Well-behaved Female Student,10,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Slouching Office Worker,70,0,0,0,0,0,1
../data/Persona/Persona5B/,Persona,Persona 5,male,Exhausted Office Worker,10,0,1,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Talkative Office Worker,52,1,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Kunikazu Okumura,285,1,0,0,0,0,3
../data/Persona/Persona5B/,Persona,Persona 5,male,Sugimura,235,0,4,1,0,1,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Fast-Talking Man,213,0,1,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Loud Spectator,71,0,1,1,0,1,1
../data/Persona/Persona5B/,Persona,Persona 5,male,Arcade Spectator,29,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Shinya Oda,3570,6,22,6,0,12,10
../data/Persona/Persona5B/,Persona,Persona 5,male,Friend of Tired Student,28,1,0,0,0,0,1
../data/Persona/Persona5B/,Persona,Persona 5,male,Student Athlete in a Jersey,69,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Student Athlete 2,76,0,1,0,2,0,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Collaborator 1,17,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Collaborator 2,5,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Middle Aged Office Worker,19,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Shadow Kunikazu Okumura,559,0,3,2,0,1,1
../data/Persona/Persona5B/,Persona,Persona 5,female,Milady,26,1,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,FianceBot,9,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,ClerkBot,135,0,3,0,0,2,0
../data/Persona/Persona5B/,Persona,Persona 5,male,ChiefBot,250,3,6,1,1,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,WorkerBot,6,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Kikuri Hime,15,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Kushinada,18,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Girimehkala,14,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Hecatoncheires,18,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Man 9,30,0,1,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Tsukasa,350,0,3,0,0,1,1
../data/Persona/Persona5B/,Persona,Persona 5,male,Old Man talking to Rocker,16,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Passerby Office Worker,29,0,0,0,0,1,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Shadow Yuuki Mishima,250,0,1,3,0,1,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Street Accessory Seller,42,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Kind Mother,37,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Crying Grade Schooler,3,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Shop Manager,38,0,0,0,0,1,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Takekuma,234,0,0,0,0,0,1
../data/Persona/Persona5B/,Persona,Persona 5,male,Shogi Magazine Editor,27,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Miwa-Chan's Physician,82,0,1,1,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Yuuta,155,0,2,1,0,0,1
../data/Persona/Persona5B/,Persona,Persona 5,male,Tohru,37,1,1,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Fangirl,18,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Young Man's Voice,4,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Calm Journalist,43,2,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Tired Investigator,13,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Angry Businessman,32,0,0,1,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Hard-Faced Man,42,0,2,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Akitsu,224,2,4,1,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Guy talking to Fishy Hawker,23,0,2,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Third-Year Girl,36,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Third-year Guy,15,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Talent Scout,26,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Defiant Boy,54,1,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Quiet Boy,54,0,0,0,0,1,1
../data/Persona/Persona5B/,Persona,Persona 5,male,Reserved Boy,55,0,1,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Procrastinating Girl,41,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Calm Girl,13,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Excited Student,27,1,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Bandwagoning Student,49,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Thieves-loving Student,23,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Obsessive Female Student,14,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Chatty Female Student,46,1,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Scared Student,14,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Dissaffected Youth,15,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Nice Detective,114,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Overbearing Detective,5,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Wise Guy Student,52,0,0,0,0,0,1
../data/Persona/Persona5B/,Persona,Persona 5,male,Flippant Student,28,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Student Maid,57,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Post-Festival MC,901,5,11,0,1,0,2
../data/Persona/Persona5B/,Persona,Persona 5,male,Older Employee,46,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Younger Employee,45,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Shadow Sae Niijima,698,2,3,1,2,1,4
../data/Persona/Persona5B/,Persona,Persona 5,male,Officer on Patrol,32,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Hell Biker,20,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Uptight Woman,28,0,1,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Mild-Mannered Investigator,186,0,1,0,0,0,1
../data/Persona/Persona5B/,Persona,Persona 5,male,ShadowTsuda,204,1,2,1,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Shadow Yuichi Fukurai,244,0,2,2,0,2,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Shadow Honyo,153,0,1,0,1,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Shadow Kiritani,149,0,1,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Shadow Mr Magario,85,1,0,1,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Shadow Mrs Magario,91,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Incubus,12,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Succubus,26,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Pazuzu,19,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Hariti,18,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Unfriendly Promoter,16,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Friendly Promoter,53,0,1,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Light hearted Promoter,51,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Irritated Promoter,65,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Male Passerby,6,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Grim-Faced Man,8,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Takakura,668,1,5,2,1,0,3
../data/Persona/Persona5B/,Persona,Persona 5,male,Daisoujou,18,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Casino Shadow,457,0,1,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Casino Shadow 2,380,2,0,0,0,0,1
../data/Persona/Persona5B/,Persona,Persona 5,male,Casino Security Guard,18,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Seth,21,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Anchor 1,203,1,1,0,0,0,1
../data/Persona/Persona5B/,Persona,Persona 5,male,Cameraman 3,27,0,0,0,0,0,1
../data/Persona/Persona5B/,Persona,Persona 5,male,Anchor 2,91,0,0,1,0,0,1
../data/Persona/Persona5B/,Persona,Persona 5,female,Shoe Woman,26,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Teacher,11,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Interrogation Room Guard,32,0,1,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Middle-aged Man in a Suit,39,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Older Man in a Suit,35,1,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Middle-Aged Legislator,48,0,0,0,0,0,1
../data/Persona/Persona5B/,Persona,Persona 5,male,Curious Child,4,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Bodyguard,4,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Trendy Boyfriend,17,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Uninformed Girlfriend,15,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Scathach,14,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Clara,138,0,2,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Personal Trainer,98,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Agency Employee,98,0,0,0,0,1,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Man 5,34,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Trainer,350,0,4,1,0,0,1
../data/Persona/Persona5B/,Persona,Persona 5,male,Ooe,252,3,0,2,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Former noble,280,0,1,2,0,0,3
../data/Persona/Persona5B/,Persona,Persona 5,male,Cleaner,284,0,1,1,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Melchizedek,18,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Moloch,16,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Dionysus,22,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Aging Businesswoman,14,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Broadcaster,16,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Anime Cop,7,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Sports Fan,6,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Anime Cop 2,6,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Police Director,36,2,1,0,0,1,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Chief Detective,24,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Junior Detective,16,0,0,0,0,0,1
../data/Persona/Persona5B/,Persona,Persona 5,male,Agent 2,77,0,0,0,1,0,0
../data/Persona/Persona5B/,Persona,Persona 5,female,Woman in tartan miniskirt,5,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Shadow Masayoshi Shido,172,3,3,1,0,0,2
../data/Persona/Persona5B/,Persona,Persona 5,male,Researcher,47,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Secretary,17,0,1,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Private Doctor,13,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Wealthy Man,15,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Assemblyman,16,0,0,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Demon,354,1,3,0,0,0,0
../data/Persona/Persona5B/,Persona,Persona 5,male,Shadow Wakasa,112,0,0,0,0,0,2
../data/Persona/Persona5B/,Persona,Persona 5,male,Asakura,111,1,1,1,0,0,0
