.folder,.series,.game,.group,.charName,.totalWords,i,me,my,you,he,she,they,them,his,hers,theirs
../data/MonkeyIsland/MonkeyIsland2/,Monkey Island,Monkey Island 2: LeChuck's Revenge,male,Woodsmith,29,0,0,0,0,0,0,0,0,0,0,0
../data/MonkeyIsland/MonkeyIsland2/,Monkey Island,Monkey Island 2: LeChuck's Revenge,male,3rd sleeping pirate,8,0,0,1,0,0,0,0,0,0,0,0
../data/MonkeyIsland/MonkeyIsland2/,Monkey Island,Monkey Island 2: LeChuck's Revenge,male,Stan,289,9,2,2,12,0,0,0,0,1,0,0
../data/MonkeyIsland/MonkeyIsland2/,Monkey Island,Monkey Island 2: LeChuck's Revenge,male,Man watching spit contest,5,0,0,0,0,0,0,0,0,0,0,0
../data/MonkeyIsland/MonkeyIsland2/,Monkey Island,Monkey Island 2: LeChuck's Revenge,female,Woman 1 watching spit contest,0,0,0,0,0,0,0,0,0,0,0,0
../data/MonkeyIsland/MonkeyIsland2/,Monkey Island,Monkey Island 2: LeChuck's Revenge,female,Woman 2 watching spit contest,0,0,0,0,0,0,0,0,0,0,0,0
../data/MonkeyIsland/MonkeyIsland2/,Monkey Island,Monkey Island 2: LeChuck's Revenge,male,Rapp,155,10,4,6,4,0,0,0,0,0,0,0
../data/MonkeyIsland/MonkeyIsland2/,Monkey Island,Monkey Island 2: LeChuck's Revenge,male,Retired pirate,175,5,0,1,12,0,0,0,1,0,0,0
../data/MonkeyIsland/MonkeyIsland2/,Monkey Island,Monkey Island 2: LeChuck's Revenge,male,Delivery man,36,1,0,0,1,0,0,0,0,0,0,0
../data/MonkeyIsland/MonkeyIsland2/,Monkey Island,Monkey Island 2: LeChuck's Revenge,male,Rich,19,0,0,0,1,0,0,0,0,0,0,0
../data/MonkeyIsland/MonkeyIsland2/,Monkey Island,Monkey Island 2: LeChuck's Revenge,male,Herman,136,2,0,1,5,0,0,0,0,0,0,0
../data/MonkeyIsland/TheSecretOfMonkeyIsland/,Monkey Island,The Secret of Monkey Island,male,Guybrush,4090,167,44,26,98,9,1,3,3,3,0,0
../data/MonkeyIsland/TheSecretOfMonkeyIsland/,Monkey Island,The Secret of Monkey Island,male,Old Man,150,3,1,0,5,0,0,1,1,1,0,0
../data/MonkeyIsland/TheSecretOfMonkeyIsland/,Monkey Island,The Secret of Monkey Island,male,Mancomb,181,1,1,2,5,2,1,2,0,0,0,0
../data/MonkeyIsland/TheSecretOfMonkeyIsland/,Monkey Island,The Secret of Monkey Island,male,Estevan,207,1,2,1,4,4,1,0,0,2,0,0
../data/MonkeyIsland/TheSecretOfMonkeyIsland/,Monkey Island,The Secret of Monkey Island,male,Loom Pirate,24,1,0,0,0,0,0,0,0,0,0,0
../data/MonkeyIsland/TheSecretOfMonkeyIsland/,Monkey Island,The Secret of Monkey Island,male,Pirate,109,1,1,0,2,0,0,1,0,0,0,0
../data/MonkeyIsland/TheSecretOfMonkeyIsland/,Monkey Island,The Secret of Monkey Island,male,Green Pirate,182,0,0,0,5,0,0,0,0,0,0,0
../data/MonkeyIsland/TheSecretOfMonkeyIsland/,Monkey Island,The Secret of Monkey Island,male,Blue Pirate,239,0,0,0,10,0,0,0,2,0,0,0
../data/MonkeyIsland/TheSecretOfMonkeyIsland/,Monkey Island,The Secret of Monkey Island,male,Black Pirate,102,0,0,0,0,0,0,0,0,0,0,0
../data/MonkeyIsland/TheSecretOfMonkeyIsland/,Monkey Island,The Secret of Monkey Island,male,LeChuck,239,8,3,2,7,0,0,0,0,1,0,0
../data/MonkeyIsland/TheSecretOfMonkeyIsland/,Monkey Island,The Secret of Monkey Island,male,Citizen,113,2,3,0,6,0,0,0,0,0,0,0
../data/MonkeyIsland/TheSecretOfMonkeyIsland/,Monkey Island,The Secret of Monkey Island,male,Barrel Pirate,97,1,0,0,3,0,0,0,0,0,0,0
../data/MonkeyIsland/TheSecretOfMonkeyIsland/,Monkey Island,The Secret of Monkey Island,male,Fat Pirate,7,0,0,0,0,0,0,0,0,0,0,0
../data/MonkeyIsland/TheSecretOfMonkeyIsland/,Monkey Island,The Secret of Monkey Island,male,Tall Pirate,201,0,0,0,2,0,0,2,1,0,0,0
../data/MonkeyIsland/TheSecretOfMonkeyIsland/,Monkey Island,The Secret of Monkey Island,female,Lady,290,15,1,1,22,1,0,1,0,0,0,0
../data/MonkeyIsland/TheSecretOfMonkeyIsland/,Monkey Island,The Secret of Monkey Island,male,Sheriff,384,7,2,3,14,1,0,0,0,1,0,0
../data/MonkeyIsland/TheSecretOfMonkeyIsland/,Monkey Island,The Secret of Monkey Island,male,Otis,507,19,6,6,13,4,2,0,2,0,0,0
../data/MonkeyIsland/TheSecretOfMonkeyIsland/,Monkey Island,The Secret of Monkey Island,male,Storekeeper,365,9,5,3,19,0,1,0,0,0,0,0
../data/MonkeyIsland/TheSecretOfMonkeyIsland/,Monkey Island,The Secret of Monkey Island,male,Man 1,121,1,1,1,6,0,0,0,0,0,0,0
../data/MonkeyIsland/TheSecretOfMonkeyIsland/,Monkey Island,The Secret of Monkey Island,male,Man 2,108,2,0,2,7,0,0,0,0,0,0,0
../data/MonkeyIsland/TheSecretOfMonkeyIsland/,Monkey Island,The Secret of Monkey Island,male,Alfredo,94,0,1,1,5,0,0,0,0,0,0,0
../data/MonkeyIsland/TheSecretOfMonkeyIsland/,Monkey Island,The Secret of Monkey Island,male,Bill,104,0,1,0,2,0,0,0,0,0,0,0
../data/MonkeyIsland/TheSecretOfMonkeyIsland/,Monkey Island,The Secret of Monkey Island,male,Troll,146,6,1,0,15,0,0,0,0,1,0,0
../data/MonkeyIsland/TheSecretOfMonkeyIsland/,Monkey Island,The Secret of Monkey Island,male,Guy,21,0,0,0,2,0,0,0,0,0,0,0
../data/MonkeyIsland/TheSecretOfMonkeyIsland/,Monkey Island,The Secret of Monkey Island,male,Smirk,608,15,2,4,32,0,1,1,0,0,0,0
../data/MonkeyIsland/TheSecretOfMonkeyIsland/,Monkey Island,The Secret of Monkey Island,female,Carla,392,14,6,2,19,0,0,1,1,0,0,0
../data/MonkeyIsland/TheSecretOfMonkeyIsland/,Monkey Island,The Secret of Monkey Island,female,Elaine,441,14,8,8,15,3,0,3,3,1,0,0
../data/MonkeyIsland/TheSecretOfMonkeyIsland/,Monkey Island,The Secret of Monkey Island,male,Guy 1,48,5,0,1,1,0,0,0,0,0,0,0
../data/MonkeyIsland/TheSecretOfMonkeyIsland/,Monkey Island,The Secret of Monkey Island,male,Nick,24,0,0,0,1,0,0,0,0,0,0,0
../data/MonkeyIsland/TheSecretOfMonkeyIsland/,Monkey Island,The Secret of Monkey Island,male,Cook,152,2,2,2,4,0,1,1,0,1,0,0
../data/MonkeyIsland/TheSecretOfMonkeyIsland/,Monkey Island,The Secret of Monkey Island,male,Man,81,3,0,0,4,0,0,1,0,0,0,0
../data/MonkeyIsland/TheSecretOfMonkeyIsland/,Monkey Island,The Secret of Monkey Island,male,Meathook,614,24,10,7,18,0,1,0,0,0,0,0
../data/MonkeyIsland/TheSecretOfMonkeyIsland/,Monkey Island,The Secret of Monkey Island,male,Stan,1877,78,10,11,93,1,2,4,2,1,0,0
../data/MonkeyIsland/TheSecretOfMonkeyIsland/,Monkey Island,The Secret of Monkey Island,male,Herman,751,26,11,16,18,1,0,7,5,1,0,0
../data/MonkeyIsland/TheSecretOfMonkeyIsland/,Monkey Island,The Secret of Monkey Island,male,Red Headhunter,787,12,1,0,30,2,0,0,0,3,0,1
../data/MonkeyIsland/TheSecretOfMonkeyIsland/,Monkey Island,The Secret of Monkey Island,male,Squid Headhunter,208,1,0,0,3,0,0,0,0,1,0,0
../data/MonkeyIsland/TheSecretOfMonkeyIsland/,Monkey Island,The Secret of Monkey Island,male,Lemon Headhunter,43,0,0,0,0,1,0,0,0,0,0,0
../data/MonkeyIsland/TheSecretOfMonkeyIsland/,Monkey Island,The Secret of Monkey Island,male,Ghost,86,1,1,0,5,0,0,0,0,0,0,0
../data/MonkeyIsland/TheSecretOfMonkeyIsland/,Monkey Island,The Secret of Monkey Island,male,Bob,8,1,0,0,0,0,0,0,0,0,0,0
../data/MonkeyIsland/TheSecretOfMonkeyIsland/,Monkey Island,The Secret of Monkey Island,male,Priest,32,0,0,0,0,0,0,0,0,1,0,0
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,Monkey Island,The Curse of Monkey Island,male,Guybrush,11961,412,162,92,347,20,9,10,3,14,0,0
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,Monkey Island,The Curse of Monkey Island,male,LeChuck,2268,61,43,15,16,15,7,16,5,15,0,0
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,Monkey Island,The Curse of Monkey Island,male,Soldier,2,0,0,0,0,0,0,0,0,0,0,0
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,Monkey Island,The Curse of Monkey Island,female,Elaine,154,9,4,3,6,0,0,0,0,0,0,0
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,Monkey Island,The Curse of Monkey Island,male,Skully,7,0,0,0,0,0,0,0,0,0,0,0
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,Monkey Island,The Curse of Monkey Island,male,Wally,793,21,6,3,22,2,0,2,1,3,0,0
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,Monkey Island,The Curse of Monkey Island,male,Murray,1012,44,23,12,37,0,0,2,2,0,0,0
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,Monkey Island,The Curse of Monkey Island,male,Gravedigger,44,2,0,1,0,0,0,0,0,0,0,0
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,Monkey Island,The Curse of Monkey Island,female,Voodoo Lady,1117,28,1,3,31,2,3,1,0,8,0,0
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,Monkey Island,The Curse of Monkey Island,male,Rottingham,554,17,7,6,14,1,0,1,0,0,0,0
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,Monkey Island,The Curse of Monkey Island,male,Van Helgen,949,24,10,7,14,2,0,0,0,1,0,0
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,Monkey Island,The Curse of Monkey Island,male,Bill,601,17,4,3,13,3,0,0,0,0,0,0
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,Monkey Island,The Curse of Monkey Island,male,Slappy,546,17,4,9,15,1,0,0,0,1,0,0
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,Monkey Island,The Curse of Monkey Island,male,Hideous Pirate,9,2,0,0,0,0,0,0,0,0,0,0
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,Monkey Island,The Curse of Monkey Island,male,Boyle,28,1,0,0,1,0,0,0,0,0,0,0
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,Monkey Island,The Curse of Monkey Island,male,Cabaña Boy,323,5,5,0,14,0,0,1,0,0,0,0
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,Monkey Island,The Curse of Monkey Island,male,Haggis,1496,23,13,2,11,5,4,3,0,7,0,0
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,Monkey Island,The Curse of Monkey Island,male,Walk-Thru Speaker,21,0,0,0,0,0,0,0,0,0,0,0
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,Monkey Island,The Curse of Monkey Island,male,Blondebeard,980,31,35,2,5,8,0,1,3,5,0,0
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,Monkey Island,The Curse of Monkey Island,male,Fat Pirate,53,1,0,0,0,0,0,0,0,0,0,0
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,Monkey Island,The Curse of Monkey Island,male,Thin Pirate,42,0,0,0,0,0,0,0,0,0,0,0
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,Monkey Island,The Curse of Monkey Island,male,Palido,488,26,8,8,20,0,0,2,0,0,0,0
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,Monkey Island,The Curse of Monkey Island,male,Kenny,634,13,4,7,20,0,0,3,0,0,0,0
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,Monkey Island,The Curse of Monkey Island,male,Fossey,382,10,0,1,16,1,0,1,1,0,0,0
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,Monkey Island,The Curse of Monkey Island,male,Pirate #1,182,6,8,0,9,0,0,0,0,0,0,0
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,Monkey Island,The Curse of Monkey Island,female,Xima,328,8,1,0,13,0,0,1,0,0,0,0
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,Monkey Island,The Curse of Monkey Island,male,Bartender,149,3,2,3,6,0,0,0,0,0,0,0
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,Monkey Island,The Curse of Monkey Island,male,Griswold,1445,24,4,16,24,9,8,4,0,6,0,0
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,Monkey Island,The Curse of Monkey Island,male,Lemonhead,937,10,0,2,28,2,0,2,0,0,0,0
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,Monkey Island,The Curse of Monkey Island,male,Mort,373,6,10,6,13,0,0,1,0,0,0,0
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,Monkey Island,The Curse of Monkey Island,male,Stan,621,12,7,7,27,0,0,0,0,0,0,0
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,Monkey Island,The Curse of Monkey Island,female,Minnie,437,22,7,8,11,8,0,1,0,1,0,0
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,Monkey Island,The Curse of Monkey Island,male,Charles,80,4,3,1,4,0,0,0,0,0,0,0
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,Monkey Island,The Curse of Monkey Island,male,Dinghy Dog™,394,8,4,1,15,0,0,0,0,0,0,0
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,Monkey Island,The Curse of Monkey Island,male,Lost Welshman,299,10,2,2,11,2,0,0,0,1,0,0
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,Monkey Island,The Curse of Monkey Island,male,LaFoot,199,17,2,0,6,0,0,0,0,0,0,0
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,Monkey Island,The Curse of Monkey Island,male,Assistant,1,0,0,0,0,0,0,0,0,0,0,0
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,Monkey Island,The Curse of Monkey Island,male,Smuggler King,68,2,0,2,1,0,0,0,0,0,0,0
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,Monkey Island,The Curse of Monkey Island,male,Cruff,48,0,0,0,2,0,0,0,0,0,0,0
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,Monkey Island,The Curse of Monkey Island,male,Wharf Rat™,370,6,3,0,12,2,0,0,0,2,0,0
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,Monkey Island,The Curse of Monkey Island,male,Snowcone Guy,106,3,1,1,3,0,0,0,0,0,0,0
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,Monkey Island,The Curse of Monkey Island,male,Son Pirate,5,0,0,0,0,0,0,0,0,0,0,0
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,Monkey Island,The Curse of Monkey Island,male,Father Pirate,39,0,0,0,1,0,0,1,0,1,0,0
../data/KingsQuest/KingsQuest1/,King's Quest,King's Quest I: Quest for the Crown,female,FAIRY GODMOTHER,38,3,0,0,2,0,0,0,0,0,0,0
../data/KingsQuest/KingsQuest1/,King's Quest,King's Quest I: Quest for the Crown,male,ELF,44,0,1,1,1,0,0,0,0,0,0,0
../data/KingsQuest/KingsQuest1/,King's Quest,King's Quest I: Quest for the Crown,male,TROLL,259,6,0,9,12,0,0,0,0,0,0,0
../data/KingsQuest/KingsQuest1/,King's Quest,King's Quest I: Quest for the Crown,male,GNOME,270,8,1,4,23,0,0,0,1,0,0,0
../data/KingsQuest/KingsQuest1/,King's Quest,King's Quest I: Quest for the Crown,male,DOCTOR,37,0,0,0,0,0,0,0,0,1,0,0
../data/KingsQuest/KingsQuest1/,King's Quest,King's Quest I: Quest for the Crown,male,SIR GRAHAM,45,4,0,2,3,0,0,0,0,0,0,0
../data/KingsQuest/KingsQuest1/,King's Quest,King's Quest I: Quest for the Crown,male,KING EDWARD,234,10,2,6,8,0,0,0,0,0,0,0
../data/KingsQuest/KingsQuest1/,King's Quest,King's Quest I: Quest for the Crown,male,RAT,181,10,4,2,6,0,0,0,0,0,0,0
../data/KingsQuest/KingsQuest1/,King's Quest,King's Quest I: Quest for the Crown,male,WOODCUTTER,147,3,0,6,8,0,1,0,0,0,0,0
../data/KingsQuest/KingsQuest1/,King's Quest,King's Quest I: Quest for the Crown,male,CASTLE GUARD,21,0,1,0,2,0,0,0,0,1,0,0
../data/KingsQuest/KingsQuest1/,King's Quest,King's Quest I: Quest for the Crown,female,WITCH,118,7,0,6,1,0,0,0,0,0,0,0
../data/KingsQuest/KingsQuest6/,King's Quest,King's Quest VI,male,Narrator,44152,17,11,13,103,251,65,61,45,288,0,0
../data/KingsQuest/KingsQuest6/,King's Quest,King's Quest VI,male,Alexander,8478,345,103,74,401,14,14,5,3,4,0,0
../data/KingsQuest/KingsQuest6/,King's Quest,King's Quest VI,female,Valanice,111,3,0,1,8,0,0,0,0,0,0,0
../data/KingsQuest/KingsQuest6/,King's Quest,King's Quest VI,female,Cassima,1565,65,18,30,73,16,0,2,1,8,0,0
../data/KingsQuest/KingsQuest6/,King's Quest,King's Quest VI,male,Swimming Child,119,6,4,0,6,0,0,0,0,0,0,0
../data/KingsQuest/KingsQuest6/,King's Quest,King's Quest VI,male,Shamir Shamazel,358,16,2,5,11,7,0,0,0,1,0,0
../data/KingsQuest/KingsQuest6/,King's Quest,King's Quest VI,male,Alhazred,1092,35,11,21,67,4,7,0,3,0,0,0
../data/KingsQuest/KingsQuest6/,King's Quest,King's Quest VI,male,Captain Saladin,1228,30,11,9,66,2,3,0,1,4,0,0
../data/KingsQuest/KingsQuest6/,King's Quest,King's Quest VI,male,King Caliphim,232,10,1,3,8,0,1,0,0,0,0,0
../data/KingsQuest/KingsQuest6/,King's Quest,King's Quest VI,male,Howel,364,7,2,1,10,3,0,0,0,0,0,0
../data/KingsQuest/KingsQuest6/,King's Quest,King's Quest VI,female,Queen Allaria,274,5,0,7,9,5,1,1,0,0,0,0
../data/KingsQuest/KingsQuest6/,King's Quest,King's Quest VI,male,Gruff,425,7,4,1,13,0,0,1,0,0,0,0
../data/KingsQuest/KingsQuest6/,King's Quest,King's Quest VI,male,Woof,129,0,0,0,2,1,0,0,0,0,0,0
../data/KingsQuest/KingsQuest6/,King's Quest,King's Quest VI,female,Serving Women,3,0,0,0,0,0,0,0,0,0,0,0
../data/KingsQuest/KingsQuest6/,King's Quest,King's Quest VI,male,Jollo,1349,54,9,6,28,10,12,5,3,11,0,0
../data/KingsQuest/KingsQuest6/,King's Quest,King's Quest VI,male,Lampseller,159,4,1,3,5,0,0,0,0,0,0,0
../data/KingsQuest/KingsQuest6/,King's Quest,King's Quest VI,female,Beauty,508,30,7,12,14,3,1,0,1,0,0,0
../data/KingsQuest/KingsQuest6/,King's Quest,King's Quest VI,female,Stepmother,124,2,0,1,10,0,1,0,0,0,0,0
../data/KingsQuest/KingsQuest6/,King's Quest,King's Quest VI,male,Ali,849,37,4,6,26,3,1,0,1,1,0,0
../data/KingsQuest/KingsQuest6/,King's Quest,King's Quest VI,male,Old Man,67,3,3,1,1,0,0,0,0,0,0,0
../data/KingsQuest/KingsQuest6/,King's Quest,King's Quest VI,male,Pawn Shop Owner,1842,72,9,12,58,1,4,3,1,2,0,0
../data/KingsQuest/KingsQuest6/,King's Quest,King's Quest VI,female,Old Woman,256,5,4,1,21,0,0,0,0,0,0,0
../data/KingsQuest/KingsQuest6/,King's Quest,King's Quest VI,male,Winged One Guard 1,214,3,0,0,15,1,0,1,0,0,0,0
../data/KingsQuest/KingsQuest6/,King's Quest,King's Quest VI,female,Lady Celeste,110,5,3,2,6,0,0,0,0,0,0,0
../data/KingsQuest/KingsQuest6/,King's Quest,King's Quest VI,male,Winged One Guard 2,72,0,0,0,3,0,0,0,0,0,0,0
../data/KingsQuest/KingsQuest6/,King's Quest,King's Quest VI,male,Lord Azure,407,14,0,10,23,1,0,0,0,0,0,0
../data/KingsQuest/KingsQuest6/,King's Quest,King's Quest VI,female,Lady Aeriel,137,0,0,0,3,2,0,0,0,1,0,0
../data/KingsQuest/KingsQuest6/,King's Quest,King's Quest VI,female,The Oracle,346,11,2,3,12,0,1,3,0,1,0,0
../data/KingsQuest/KingsQuest6/,King's Quest,King's Quest VI,female,Winged One Girl,95,4,3,1,10,0,0,0,0,0,0,0
../data/KingsQuest/KingsQuest6/,King's Quest,King's Quest VI,male,Minotaur,35,0,0,1,2,0,0,0,0,0,0,0
../data/KingsQuest/KingsQuest6/,King's Quest,King's Quest VI,male,Sight Gnome,55,4,1,1,0,0,0,0,0,0,0,0
../data/KingsQuest/KingsQuest6/,King's Quest,King's Quest VI,male,Sense Gnomes,184,0,0,0,4,4,0,0,0,1,0,0
../data/KingsQuest/KingsQuest6/,King's Quest,King's Quest VI,male,Smell Gnome,59,1,0,3,0,0,0,0,0,0,0,0
../data/KingsQuest/KingsQuest6/,King's Quest,King's Quest VI,male,Sound Gnome,76,0,1,3,0,0,0,0,0,0,0,0
../data/KingsQuest/KingsQuest6/,King's Quest,King's Quest VI,male,Taste Gnome,49,1,0,2,0,0,0,0,0,0,0,0
../data/KingsQuest/KingsQuest6/,King's Quest,King's Quest VI,male,Touch Gnome,56,0,0,2,1,0,0,0,0,0,0,0
../data/KingsQuest/KingsQuest6/,King's Quest,King's Quest VI,male,Bookworm,345,10,0,5,24,0,0,0,1,1,0,0
../data/KingsQuest/KingsQuest6/,King's Quest,King's Quest VI,female,Black Widow,245,8,3,7,13,0,0,0,0,0,0,0
../data/KingsQuest/KingsQuest6/,King's Quest,King's Quest VI,male,Bump-on-a-log,417,12,3,5,15,9,0,0,0,2,0,0
../data/KingsQuest/KingsQuest6/,King's Quest,King's Quest VI,male,Stick-in-the-mud,227,3,1,0,16,0,1,0,0,0,0,0
../data/KingsQuest/KingsQuest6/,King's Quest,King's Quest VI,male,Rotten Tomato,123,1,4,1,2,0,0,0,0,0,0,0
../data/KingsQuest/KingsQuest6/,King's Quest,King's Quest VI,female,Wallflowers,7,0,0,1,0,0,0,0,0,0,0,0
../data/KingsQuest/KingsQuest6/,King's Quest,King's Quest VI,female,Red Chess Queen,331,14,4,9,4,0,1,0,0,1,0,0
../data/KingsQuest/KingsQuest6/,King's Quest,King's Quest VI,female,White Chess Queen,374,7,4,3,10,2,0,0,0,0,1,0
../data/KingsQuest/KingsQuest6/,King's Quest,King's Quest VI,male,Gardener,190,7,1,1,11,1,0,0,0,0,0,0
../data/KingsQuest/KingsQuest6/,King's Quest,King's Quest VI,male,Beast,598,14,9,15,42,0,2,0,1,0,0,0
../data/KingsQuest/KingsQuest6/,King's Quest,King's Quest VI,male,Druid 1,28,1,0,0,1,1,0,0,0,0,0,0
../data/KingsQuest/KingsQuest6/,King's Quest,King's Quest VI,male,Druid 2,11,1,0,0,0,1,0,0,0,0,0,0
../data/KingsQuest/KingsQuest6/,King's Quest,King's Quest VI,female,Mother Ghost,92,2,1,4,3,0,0,0,0,3,0,0
../data/KingsQuest/KingsQuest6/,King's Quest,King's Quest VI,male,Samhain,462,15,8,6,24,1,0,1,1,0,0,0
../data/KingsQuest/KingsQuest6/,King's Quest,King's Quest VI,male,Waiter,11,0,0,0,0,0,0,0,0,0,0,0
../data/KingsQuest/KingsQuest6/,King's Quest,King's Quest VI,male,Mite,47,1,0,0,1,1,0,0,0,0,0,0
../data/KingsQuest/KingsQuest6/,King's Quest,King's Quest VI,male,Rolf,142,5,1,0,1,5,0,0,0,0,0,0
../data/KingsQuest/KingsQuest6/,King's Quest,King's Quest VI,male,Cook,25,0,0,0,1,0,0,0,0,0,0,0
../data/KingsQuest/KingsQuest6/,King's Quest,King's Quest VI,male,Wolf,303,7,3,2,5,4,1,0,0,0,0,0
../data/KingsQuest/KingsQuest6/,King's Quest,King's Quest VI,male,Bay,373,7,1,2,8,0,1,1,0,0,1,0
../data/KingsQuest/KingsQuest6/,King's Quest,King's Quest VI,male,Graham,76,3,0,0,3,0,0,0,0,1,0,0
../data/KingsQuest/KingsQuest6/,King's Quest,King's Quest VI,female,Rosella,7,0,0,0,1,0,0,0,0,0,0,0
../data/KingsQuest/KingsQuest6/,King's Quest,King's Quest VI,male,Growlf,113,3,1,1,0,1,1,1,0,1,0,0
../data/KingsQuest/KingsQuest6/,King's Quest,King's Quest VI,male,Ghost Child,90,5,3,1,3,0,1,0,0,0,0,0
../data/KingsQuest/KingsQuest6/,King's Quest,King's Quest VI,male,Guard Dog,37,0,0,0,2,0,0,0,0,0,0,0
../data/KingsQuest/KingsQuest6/,King's Quest,King's Quest VI,male,Shrew,28,1,1,0,0,1,0,0,0,0,0,0
../data/KingsQuest/KingsQuest6/,King's Quest,King's Quest VI,male,Jowels,58,1,0,0,1,0,0,0,0,0,0,0
../data/KingsQuest/KingsQuest8/,King's Quest,King's Quest VIII,male,Connor,7636,372,74,72,183,7,4,5,5,5,0,0
../data/KingsQuest/KingsQuest8/,King's Quest,King's Quest VIII,female,Sarah,17,0,0,0,1,0,0,0,0,0,0,0
../data/KingsQuest/KingsQuest8/,King's Quest,King's Quest VIII,male,Graham,28,1,1,0,0,0,0,0,0,0,0,0
../data/KingsQuest/KingsQuest8/,King's Quest,King's Quest VIII,male,Daventry Official,27,0,0,0,0,0,0,0,0,0,0,0
../data/KingsQuest/KingsQuest8/,King's Quest,King's Quest VIII,male,Wizard,676,17,5,5,27,1,0,0,0,0,0,0
../data/KingsQuest/KingsQuest8/,King's Quest,King's Quest VIII,male,Azriel,178,6,1,2,1,0,0,4,0,0,0,0
../data/KingsQuest/KingsQuest8/,King's Quest,King's Quest VIII,male,James,74,3,0,1,0,0,0,0,0,0,0,0
../data/KingsQuest/KingsQuest8/,King's Quest,King's Quest VIII,female,Lady of the Lake,4,0,0,0,0,0,0,0,0,0,0,0
../data/KingsQuest/KingsQuest8/,King's Quest,King's Quest VIII,female,Unicorn/Ugly Beast,352,17,3,9,0,0,2,0,0,1,0,0
../data/KingsQuest/KingsQuest8/,King's Quest,King's Quest VIII,male,Archons,441,3,0,0,0,12,0,0,1,3,0,0
../data/KingsQuest/KingsQuest8/,King's Quest,King's Quest VIII,male,Mudge,77,4,0,3,2,0,1,0,0,0,0,0
../data/KingsQuest/KingsQuest8/,King's Quest,King's Quest VIII,male,Sage Gnome,331,10,8,0,0,0,0,0,0,0,0,0
../data/KingsQuest/KingsQuest8/,King's Quest,King's Quest VIII,male,Weapon Gnome,333,7,7,0,1,0,0,0,0,0,0,0
../data/KingsQuest/KingsQuest8/,King's Quest,King's Quest VIII,female,Apothecary Gnome,726,19,14,0,2,0,0,0,0,0,0,0
../data/KingsQuest/KingsQuest8/,King's Quest,King's Quest VIII,male,Hector,180,2,0,2,0,0,0,0,0,0,0,0
../data/KingsQuest/KingsQuest8/,King's Quest,King's Quest VIII,male,Lucreto,194,10,2,3,0,1,0,0,0,2,0,0
../data/KingsQuest/KingsQuest8/,King's Quest,King's Quest VIII,male,Thork,60,2,3,2,0,0,0,0,0,0,0,0
../data/KingsQuest/KingsQuest8/,King's Quest,King's Quest VIII,female,Swamp Witch,2,0,0,0,0,0,0,0,0,0,0,0
../data/KingsQuest/KingsQuest8/,King's Quest,King's Quest VIII,female,Crystal Dragon,73,7,0,2,0,0,0,0,0,0,0,0
../data/KingsQuest/KingsQuest8/,King's Quest,King's Quest VIII,male,King Gryph,297,16,5,5,10,2,0,0,1,1,0,0
../data/KingsQuest/KingsQuest8/,King's Quest,King's Quest VIII,female,Frost Nymphs,76,3,1,0,4,0,0,0,0,0,0,0
