"ID","Name"
"pre100cr_guard_torch_still","Guard"
"pre100cr_hurlock","Hurlock"
"pre100cr_jory","Jory"
"pre100cr_kings_guard_1","Guard"
"pre100cr_kings_guard_2","Guard"
"pre100cr_knight","Knight"
"pre100cr_knight_1","Knight"
"pre100cr_knight_2","Knight"
"pre100cr_knight_fem","Knight"
"pre100cr_knight_fem_1","Knight"
"pre100cr_knight_stealing","Knight"
"pre100cr_loghain","Loghain"
"pre100cr_nurse","Nurse"
"pre100cr_officer","Officer"
"pre100cr_officer_1","Officer"
"pre100cr_officer_fem","Officer"
"pre100cr_priestess_praying","Priest"
"pre100cr_prisoner","Prisoner"
"pre100cr_quarter","Quartermaster"
"pre100cr_sercauthrien","Ser Cauthrien"
"pre100cr_sergeant","Sergeant"
"pre100cr_soldier","Soldier"
"pre100cr_soldier_1","Soldier"
"pre100cr_soldier_1_combat","Soldier"
"pre100cr_soldier_2","Soldier"
"pre100cr_soldier_2_combat","Soldier"
"pre100cr_soldier_3","Soldier"
"pre100cr_soldier_3_combat","Soldier"
"pre100cr_soldier_archer1","Soldier"
"pre100cr_soldier_archer2","Soldier"
"pre100cr_soldier_archer3","Soldier"
"pre100cr_soldier_ballista","Soldier"
"pre100cr_soldier_ballista2","Soldier"
"pre100cr_soldier_bridge","Soldier"
"pre100cr_soldier_chatting","Soldier"
"pre100cr_soldier_complain","Soldier"
"pre100cr_soldier_dying","Tower Guard"
"pre100cr_soldier_elf_female","Elven Soldier"
"pre100cr_soldier_elf_fem_1","Elven Soldier"
"pre100cr_soldier_elf_male","Elven Soldier"
"pre100cr_soldier_elf_male_1","Elven Soldier"
"pre100cr_soldier_elf_male_2","Elven Soldier"
"pre100cr_soldier_fearful","Soldier"
"pre100cr_soldier_fem","Soldier"
"pre100cr_soldier_fem_1","Soldier"
"pre100cr_soldier_fem_2","Soldier"
"pre100cr_soldier_gossip1","Soldier"
"pre100cr_soldier_gossip2","Soldier"
"pre100cr_soldier_join","Soldier"
"pre100cr_soldier_king","King's Guard"
"pre100cr_soldier_loghain","Loghain's Guard"
"pre100cr_soldier_panicked","Soldier"
"pre100cr_soldier_patrol_1","Soldier"
"pre100cr_soldier_patrol_2","Soldier"
"pre100cr_soldier_patrol_3","Soldier"
"pre100cr_soldier_road","Soldier"
"pre100cr_soldier_wilds_gate","Soldier"
"pre100cr_sold_battle_gate","Soldier"
"pre100cr_templar","Templar"
"pre100cr_templar_1","Templar"
"pre100cr_uldred","Uldred"
"pre100cr_vet","Kennel Master"
"pre100cr_wizard","Mage"
"pre100cr_wizard_1","Mage"
"pre100cr_wizard_2","Mage"
"pre100cr_wizard_argue","Mage"
"pre100cr_wizard_join","Circle Mage"
"pre100cr_wounded","Wounded Soldier"
"pre100cr_wynne","Wynne"
"pre100im_food","Food"
"pre100im_gravity_arrows","Gravity Arrows"
"pre100im_gravity_bows","Gravity Longbow"
"pre100im_key_wizards_chest","Key to Mages' Chest"
"pre100im_kings_armor","Chevalier's Armor"
"pre100im_kings_boots","Chevalier's Boots"
"pre100im_kings_gloves","Chevalier's Gloves"
"pre100im_muzzle","Dog Muzzle"
"pre100im_water","Water"
"pre100ip_bridge_barrel","Barrel"
"pre100ip_bridge_gate","Gate"
"pre100ip_bridge_gate_open","The King's Road"
"pre100ip_camp_gate","Gate"
"pre100ip_camp_gate_open","Gate"
"pre100ip_catapult","Catapult"
"pre100ip_chantry_sign","Chantry Encampment"
"pre100ip_chest","Chest"
"pre100ip_fence_gate","Gate"
"pre100ip_impact_point","Impact Point"
"pre100ip_infirmary_sign","Infirmary"
"pre100ip_kennel_sign","Kennels"
"pre100ip_lightning_point","Lightning Point"
"pre100ip_locked_chest","Chest"
"pre100ip_magi_sign","Magi Encampment"
"pre100ip_quartermaster_sign","Quartermaster"
"pre100ip_ritual_cup","Goblet"
"pre100ip_ritual_gate","Doors"
"pre100ip_royal_sign","Royal Enclave"
"pre100ip_sacks","Sacks"
"pre100ip_small_table","Small Table"
"pre100ip_strategy_map","Map of Ostagar"
"pre100ip_tower_gate","The Tower of Ishal"
"pre100ip_tower_gate_closed","The Tower of Ishal"
"pre100ip_to_tower","The Tower of Ishal"
"pre100ip_to_wilds","Korcari Wilds"
"pre100ip_war_sign","War Council"
"pre100ip_wizards_chest","Chest"
"pre100wp_archery_invis","IF YOU CAN SEE THIS SOMETHING IS WRONG"
"pre100wp_archery_target","Archery Target"
"pre200ar_korcari_wilds","Korcari Wilds"
"pre200cr_dead_1","Dead Soldier"
"pre200cr_dead_2","Dead Soldier"
"pre200cr_dead_3","Dead Soldier"
"pre200cr_dead_4","Dead Soldier"
"pre200cr_dead_5","Dead Soldier"
"pre200cr_dead_6","Dead Soldier"
"pre200cr_dead_7","Dead Soldier"
"pre200cr_dying","Dying Soldier"
"pre200cr_genlock_1","Genlock"
"pre200cr_genlock_archer","Genlock Archer"
"pre200cr_genlock_rogue","Genlock Rogue"
"pre200cr_hurlock_1","Hurlock"
"pre200cr_hurlock_alpha","Hurlock Alpha"
"pre200cr_hurlock_archer","Hurlock Archer"
"pre200cr_hurlock_emissary","Hurlock Emissary"
"pre200cr_squirrel","Squirrel"
"pre200cr_wolf","Wolf"
"pre200cr_wolf_2","Wolf"
"pre200cr_wolf_loot","Wolf"
"pre200im_darkspawn_blood","Vial of Darkspawn Blood"
"pre200im_documents","Ancient Scrolls"
"pre200im_flower","Wilds Flower"
"pre200im_key_flemeth","Flemeth's Key"
"pre200im_treaties","Ancient Treaties"
"pre200ip_flower","Wilds Flower"
"pre200ip_hanging_corpse","Hanging Corpse"
"pre200ip_iron_chest","Chest"
"pre200ip_iron_chest2","Iron Chest"
"pre200ip_obelisk","Ancient Obelisk"
"pre200ip_tent","Soldier's Tent"
"pre200ip_tent_1","Soldier's Tent"
"pre200ip_to_camp","Ostagar"
"pre200ip_wardens_cache","Warden's Cache"
"pre210ar_flemeths_hut_ext","Deep in the Wilds"
"pre210cr_dragon","Flemeth the Shapeshifter"
"pre210cr_flemeth","Flemeth"
"pre210ip_exit","World Map"
"pre210ip_to_flem_interior","Flemeth's Hut"
"pre210ip_transformbox","Anvil"
"pre211ar_flemeths_hut_int","Hut"
"pre211cr_flemeth","Flemeth"
"pre211ip_chest_iron","Chest"
"pre211ip_to_wilds","Korcari Wilds"
"pre410ar_tower_level_1","Tower of Ishal - First Floor"
"pre410cr_genlock_alpha","Genlock Alpha"
"pre410cr_genlock_emissary","Genlock Emissary"
"pre410ip_ambush_door_01","Metal Door"
"pre410ip_ambush_door_02","Metal Door"
"pre410ip_burning_barricade1","Barricade"
"pre410ip_burning_barricade2","Barricade"
"pre410ip_chest","Wooden Chest"
"pre410ip_to_exterior","Ostagar"
"pre410ip_to_tower2","Second Floor"
"pre420ar_tower_level_2","Tower of Ishal - Second Floor"
"pre420ip_ballista","Ballista"
"pre420ip_book","Discarded Book"
"pre420ip_to_tower1","First Floor"
"pre420ip_to_tower3","Third Floor"
"pre430ar_tower_level_3","Tower of Ishal - Third Floor"
"pre430cr_dog","Dog"
"pre430cr_genlock_alpha","Genlock Alpha"
"pre430cr_genlock_emissary","Genlock Emissary"
"pre430ip_chest","Wooden Chest"
"pre430ip_kennel","Dog Kennel"
"pre430ip_kennel_lever","Cage Release"
"pre430ip_to_tower2","Second Floor"
"pre430ip_to_tower4","Top Floor"
"pre440ar_tower_level_4","Tower of Ishal - Upper Floor"
"pre440cr_genlock_alpha","Genlock Alpha"
"pre440cr_hurlock","Hurlock"
"pre440cr_ogre","Ogre"
"pre440ip_barrel","Barrel"
"pre440ip_beacon","Beacon"
"pre440ip_to_tower3","Third Floor"
"preip_gen_treasure","Chest"
"preip_gen_treasure_crate","Crate"
"prm000im_dragon_blood_boots","Blood Dragon Plate Boots"
"prm000im_dragon_blood_glove","Blood Dragon Plate Gauntlets"
"prm000im_dragon_blood_helm","Blood Dragon Plate Helmet"
"prm000im_dragon_blood_plate","Blood Dragon Plate"
"rage_demon","Greater Rage Demon"
"rage_demon_a","Rage Demon"
"rage_demon_lesser","Lesser Rage Demon"
"ram","Ram"
"ran00ip_crate","Wooden Crate"
"ran100ar_highway_mages","Roadside"
"ran100cr_apprentice_a","Apprentice"
"ran100cr_apprentice_b","Apprentice"
"ran100cr_ds_axeshield","Hurlock"
"ran100cr_ds_leader","Hurlock Alpha"
"ran100cr_ds_lsword","Hurlock"
"ran100cr_ds_mace","Hurlock"
"ran100cr_mage","Mage"
"ran105ar_highway_refugees","Abandoned Meadow"
"ran105cr_ds_axe","Hurlock"
"ran105cr_ds_boss_a","Hurlock Emissary"
"ran105cr_ds_genarcher","Genlock"
"ran105cr_ds_mace","Hurlock"
"ran110ar_plains_darkspawn_1","Hillside Path"
"ran110cr_darkspawn_leader","Darkspawn Leader"
"ran110cr_hurlock_lbow","Hurlock"
"ran110cr_hurlock_sword","Hurlock"
"ran120ar_mages_pages","Trade Route"
"ran120cr_hired_sword_a","Hired Swordsman"
"ran120cr_hired_sword_b","Hired Swordsman"
"ran120cr_hired_sword_c","Hired Swordsman"
"ran120cr_hired_sword_d","Hired Swordsman"
"ran120cr_hired_sword_e","Hired Swordsman"
"ran120cr_hired_sword_f","Hired Swordsman"
"ran120cr_merchant","Beyha Joam"
"ran130ar_plains_undead","Low Road"
"ran130cr_corpse_devour","Devouring Corpse"
"ran130cr_corpse_shambling","Shambling Corpse"
"ran130cr_hurlock_emissary","Emissary"
"ran130cr_hurlock_mace","Hurlock"
"ran130cr_hurlock_omega","Hurlock Omega"
"ran130cr_hurlock_sword","Hurlock"
"ran130cr_revenant","Revenant"
"ran130cr_skel_archer","Skeleton Archer"
"ran140ar_taorans_camp","Taoran's Camp"
"ran140cr_bandit_archer_a","Bandit"
"ran140cr_bandit_melee_a","Bandit"
"ran140cr_bandit_melee_b","Bandit"
"ran152ar_chest_offering","Offering"
"ran152ar_plains_demons_1","Steep Path"
"ran152cr_corpse_flaming","Flaming Servant"
"ran152cr_demon_rage","Greater Rage Demon"
"ran154ar_plains_demons_2","Lakeside Road"
"ran154ar_shambling_corpse","Shambling Corpse"
"ran154cr_demon_leader","Abomination"
"ran154cr_templar_a","Templar"
"ran160ar_false_witnesses","Wooded Glen"
"ran170ar_seen_me","Out of the Way"
"ran180ar_trickster","Roadside Stop"
"ran180cr_trickster","Trickster Whim"
"ran180cr_trickster2","Trickster Whim"
"ran180cr_trickster3","Trickster Whim"
"ran190ar_forest_sylvans","Twisted Forest"
"ran190cr_sylvan","Wild Sylvan"
"ran200ar_forest_were","Forest Clearing"
"ran200cr_refugee_a","Refugee"
"ran200cr_refugee_b","Refugee"
"ran200cr_refugee_c","Refugee"
"ran200cr_refugee_d","Refugee"
"ran200cr_refugee_e","Refugee"
"ran200cr_refugee_f","Refugee"
"ran200cr_refugee_g","Refugee"
"ran200cr_refugee_h","Refugee"
"ran200cr_spider_b","Giant Spider"
"ran200cr_spider_c","Spiderling"
"ran200cr_werewolf_a","Werewolf"
"ran200cr_werewolf_b","Werewolf"
"ran200cr_werewolf_c","Werewolf"
"ran200cr_werewolf_d","Werewolf"
"ran200cr_werewolf_e","Werewolf"
"ran200cr_werewolf_f","Werewolf"
"ran200cr_werewolf_g","Werewolf"
"ran200cr_werewolf_leader","Werewolf Alpha"
"ran210ar_forest_spiders","Dark Forest"
"ran210ip_cocoon","Cocooned Corpse"
"ran210ip_pile_filth","Pile of Filth"
"ran220ar_forest_e_v_w","Forest Path"
"ran220cr_elf_hunter","Elf Warrior"
"ran220cr_elf_hunter_a","Elf Warrior"
"ran220cr_elf_hunter_b","Elf Warrior"
"ran220cr_elf_hunter_c","Elf Warrior"
"ran220cr_elf_hunter_d","Elf Warrior"
"ran220cr_elf_hunter_e","Elf Warrior"
"ran220cr_elf_hunter_f","Elf Warrior"
"ran220cr_elf_hunter_g","Elf Warrior"
"ran220cr_elf_hunter_h","Elf Warrior"
"ran220cr_spider_a","Giant Spiderling"
"ran220cr_spider_boss","Queen Spider"
"ran220cr_werewolf","Werewolf"
"ran220cr_werewolf_a","Werewolf"
"ran220cr_werewolf_b","Werewolf"
"ran230ar_forest_bandits","River Crossing"
"ran230cr_bandit_archer_a","Bandit"
"ran230cr_bandit_archer_b","Bandit"
"ran230cr_bandit_archer_c","Bandit"
"ran230cr_bandit_dog","Mabari"
"ran230cr_bandit_melee_a","Bandit"
"ran230cr_bandit_melee_b","Bandit"
"ran230cr_bandit_melee_c","Bandit"
"ran240ar_forest_ds_2","Forest Meadow"
"ran240cr_dead_refugee_a","Dead Refugee"
"ran240cr_dead_refugee_b","Dead Refugee"
"ran240cr_dead_refugee_c","Dead Refugee"
"ran240cr_dead_refugee_d","Dead Refugee"
"ran240cr_dead_refugee_lt","Dead Refugee"
"ran240cr_genlock_axe","Genlock"
"ran240cr_genlock_em","Genlock Emissary"
"ran240cr_genlock_leader","Genlock Alpha"
"ran250ar_chest_a","Chest"
"ran250ar_forest_jowan","Deep Woods"
"ran250cr_jowan","Jowan"
"ran250cr_jowan_refugee_a","Refugee"
"ran250cr_jowan_refugee_b","Refugee"
"ran250cr_jowan_refugee_c","Refugee"
"ran260ar_forest_civil_war_1","Forest Outcropping"
"ran260cr_bannorn_knight","Bannorn Knight"
"ran260cr_bannorn_troop_a","Bannorn Soldier"
"ran260cr_bannorn_troop_b","Bannorn Soldier"
"ran260cr_bannorn_troop_c","Bannorn Soldier"
"ran260cr_bannorn_troop_d","Bannorn Soldier"
"ran260cr_bannorn_troop_e","Bannorn Soldier"
"ran260cr_loghain_sergeant","Loghain Sergeant"
"ran260cr_loghain_troop_a","Loghain Soldier"
"ran260cr_loghain_troop_b","Loghain Soldier"
"ran260cr_loghain_troop_c","Loghain Soldier"
"ran260cr_loghain_troop_d","Loghain Soldier"
"ran260cr_loghain_troop_e","Loghain Soldier"
"ran270ar_forest_ambush","Twisted Path"
"ran270cr_bandit_a","Bandit"
"ran270cr_bandit_b","Bandit"
"ran270cr_bandit_c","Bandit"
"ran270cr_bandit_d","Bandit"
"ran270cr_bandit_e","Bandit"
"ran270cr_bandit_f","Bandit"
"ran270cr_bandit_g","Bandit"
"ran270cr_bandit_grumpy","Grumpy Bandit"
"ran270cr_bandit_h","Bandit"
"ran270cr_bandit_hungry","Hungry Bandit"
"ran270cr_bandit_i","Bandit"
"ran270cr_bandit_j","Bandit"
"ran270cr_bandit_leader","Bandit Leader"
"ran270ip_chest_a","Chest"
"ran270ip_traptrip_alert","Trap Trigger"
"ran280ar_forest_orz_rebels","Forest Incline"
"ran280cr_dwarf_a","Dwarf Rebel"
"ran280cr_dwarf_b","Dwarf Rebel"
"ran280cr_dwarf_c","Dwarf Rebel"
"ran280cr_dwarf_d","Dwarf Rebel"
"ran280cr_dwarf_e","Dwarf Rebel"
"ran280cr_dwarf_f","Dwarf Rebel"
"ran280cr_dwarf_soldier","Dwarf Rebel Leader"
"ran290ar_forest_ntb_steal","Wooded Hills"
"ran290cr_hunter_a","Hunter"
"ran290cr_hunter_b","Hunter"
"ran290cr_hunter_c","Hunter"
"ran290cr_hunter_d","Hunter"
"ran290cr_melora","Melora"
"ran290ip_chest_a","Chest"
"ran290ip_chest_b","Chest"
"ran300ar_plains_darkspawn_3","Bloody Plains"
"ran300cr_ds_a","Hurlock"
"ran300cr_ds_b","Genlock"
"ran300cr_ds_leader","Hurlock Alpha"
"ran300cr_ds_mage","Hurlock Emissary"
"ran310ar_plains_beasts","The Low Road"
"ran310cr_bereskarn_a","Bereskarn"
"ran310cr_wolf_a","Blight Wolf"
"ran320ar_plains_wolves","Desolate Highway"
"ran320cr_wolf_a","Wolf"
"ran320ip_sign","Sign"
"ran320ip_sign_traps","Sign"
"ran401ar_highway_zevran1","The Long Road"
"ran401cr_assassin_a","Traveler"
"ran401cr_assassin_b","Traveler"
"ran401cr_assassin_c","Traveler"
"ran401cr_assassin_d","Traveler"
"ran401cr_assassin_ranged_a","Assassin"
"ran401cr_assassin_ranged_b","Assassin"
"ran401cr_assassin_ranged_c","Assassin"
"ran401cr_assassin_ranged_d","Assassin"
"ran401cr_survivor","Traveler"
"ran401cr_zevran","Zevran"
"ran401ip_encounter_exit","World Map"
"ran401tp_exp_med","Trap Trigger"
"ran401_im_lt_jenletter","Letter"
"ran401_tr_trip_explode","Trap Trigger"
"ran405ar_highway_dog","Deserted Farmland"
"ran405cr_ds_a","Hurlock"
"ran405cr_ds_b","Hurlock"
"ran405cr_ds_c","Hurlock"
"ran405cr_ds_d","Hurlock"
"ran405cr_ds_e","Hurlock"
"ran405cr_ds_f","Hurlock"
"ran405cr_ds_g","Hurlock"
"ran405cr_ds_leader","Hurlock Alpha"
"ran409ar_leliana_assasins","Forest Stream"
"ran409cr_assasin_leader","Assassin Leader"
"ran409cr_brute_a","Qunari Mercenary"
"ran409cr_brute_b","Qunari Mercenary"
"ran409cr_dog","Mabari"
"ran409cr_mage","Witch"
"ran409cr_wolf","Wolf"
"ran409_assasin_ranged_a","Assassin Archer"
"ran410cr_leliana_ass_leader","Assassin Leader"
"ran500ar_hw_army_redcliffe","Roadside Field"
"ran500cr_ds_archer","Genlock"
"ran500cr_ds_axe","Hurlock"
"ran500cr_ds_mace","Hurlock"
"ran500cr_ds_ogre","Ogre"
"ran500cr_hw_army_redcliff_a","Redcliffe Soldier"
"ran500cr_hw_army_redcliff_b","Redcliffe Soldier"
"ran510ar_hw_army_dwarves","Winding Road"
"ran510cr_army_dwarf_a","Dwarven Soldier"
"ran510cr_army_dwarf_b","Dwarven Soldier"
"ran510cr_ds_genlock","Genlock"
"ran510cr_ds_ogre","Ogre"
"ran510cr_ds_swd_shld","Hurlock"
"ran520ar_hw_army_elves","Rocky Road"
"ran520cr_army_elf_a","Elven Scout"
"ran520cr_army_elf_b","Elven Scout"
"ran520cr_army_elf_c","Elven Scout"
"ran520cr_army_elf_d","Elven Scout"
"ran520cr_ds_genarcher","Genlock"
"ran520cr_ds_hurarcher","Hurlock"
"ran520cr_ds_shkcaster","Shriek"
"ran530ar_hw_army_werewolves","Wooded Highway"
"ran530cr_army_werewolf","Werewolf"
"ran530cr_ds_hurlock","Hurlock"
"ran530cr_ds_ogre","Ogre"
"ran600ar_hw_battle","Deserted Battlefield"
"ran600cr_bear","Bear"
"ran600cr_rat","Giant Rat"
"ran600cr_wolf","Wolf"
"ran600cr_wolf_a","Wolf"
"ran600ip_corpse_knight_info","Bloody Corpse"
"ran600ip_sack_a","Sack"
"ran700ar_merchant","Gentle Path"
"ran700cr_merchant","Old Tegrin"
"ran800ar_hw_cir_templars","Narrow Road"
"ran800cr_mage_a","Conscripted Mage"
"ran800cr_templar","Templar"
"ran800cr_templar_boss","Templar Commander"
"ran900ar_sp_lotr","Treacherous Path"
"ran900cr_corpse1","Dead Refugee"
"ran900cr_corpse2","Dead Refugee"
"ran900cr_shade","Shade"
"ran900cr_shade_leader","Greater Shade"
"ran900cr_shriek_leader","Shriek Alpha"
"ran900im_note","Tattered Note"
"ran920ar_orepile","Pile of Ore"
"ran920ar_sp_supermetal","The Crater"
"ran920cr_kent","Jon"
"ran920cr_kent_ma","Marta"
"ran920im_metal","Meteor Metal Ore"
"ran940_grave_ph","Gravestone"
"ran950ar_sp_axeinstump","Strange Wood"
"ran950cr_axe","Awestruck Villager"
"ran950cr_axe_peasant_1","Awestruck Villager"
"ran950cr_axe_peasant_2","Awestruck Villager"
"ran950cr_peasant_a","Awestruck Villager"
"ran950cr_peasant_b","Awestruck Villager"
"ran950cr_peasant_c","Awestruck Villager"
"ran950cr_peasant_d","Awestruck Villager"
"ran950cr_peasant_e","Awestruck Villager"
"ran950ip_sp_axe","Axameter"
"ran950_sp_stump","Enchanted Stump"
"ranip_banner_a","Banner"
"ranip_barrel_a","Barrel"
"ranip_barricade_corpse","Barricade"
"ranip_barricade_fence","Barricade"
"ranip_cart","Cart"
"ranip_chest_buried","Chest"
"ranip_corpse_charred","Bloody Corpse"
"ranip_corpse_darkspawn","Bloody Corpse"
"ranip_corpse_knight","Bloody Corpse"
"ranip_corpse_ox","Dead Ox"
"ranip_corpse_pile","Corpse Pile"
"ranip_corpse_static","Bloody Corpse"
"ranip_crate","Crate"
"ranip_fence_farm","Fence"
"ranip_fence_gate","Fence"
"ranip_fence_spikey","Fence"
"ranip_food_goblet","Goblet"
"ranip_plate","Plate"
"ranip_shrub","Shrub"
"ranip_sign1","Sign"
"ranip_stump_b","Tree Stump"
"ranip_trap_explosive","Trap Trigger"
"ranip_trap_explosive_trip","Trap Trigger"
"ranip_trap_gas_med","Trap Trigger"
"ranip_trap_leghold_wood","Flimsy Leghold Trap"
"ranip_trap_summon_skeleton","Trap Trigger"
"ranip_tree_dead","Dead Tree"
"ranip_wagon","Wagon"
"rat_ambient","Rat"
"rat_giant","Giant Rat"
"raven","Raven"
"revenant","Revenant"
"revenant_a","Revenant"
"rnd600ar_soldiers_diary","Soldier's Diary"
"rogue_melee","Rogue"
"rogue_ranged","Rogue"
"rxa110ar","Sunbaked Canyon"
"rxa110im_note","Diary Page"
"rxa120ar","Forest Path"
"rxa121ar","Canyon Road"
"rxa122ar","Roadside Farm"
"rxa130ar","Burning Bridge"
"rxa130cr_crow_assasin","Crow Assassin"
"rxa130im_note","Assassin's Mark"
"rxa140ar","Pirate Infested Shore"
"rxa150ar","Forest Clearing"
"rxa150im_note","Wanted List"
"rxa150ip_templar_a","Templar Corpse"
"rxa150ip_templar_b","Templar Corpse"
"rxa160ar","The Howe Road"
"rxa170ar","Remote Glade"
"rxa170cr_dalish_f","Dalish Elf"
"rxa170cr_dalish_m","Dalish Elf"
"rxa200ar_conspiracy_farm","Old Stark's Farm"
"rxa210ar","Abandoned Farm"
"rxa210cr_enc_lilith","Lillith"
"rxa220ar_hostage_ruin","Forlorn Cove"
"rxa220cr_enc_eileen","Eileen Bensley"
"rxa220cr_enc_host_flunky","Tough Bandit"
"rxa220cr_enc_thug_leader","Mosley the Snake"
"rxa220cr_thug_1","Bandit"
"rxa220cr_thug_2","Bandit"
"rxa220cr_thug_3","Bandit"
"rxa220cr_thug_4","Bandit"
"rxa220cr_thug_5","Bandit"
"rxa230ar_shore_salvage","Anselm's Reef"
"rxa230cr_scavenger_1","Scavenger"
"rxa230cr_scavenger_2","Scavenger"
"rxa230cr_scavenger_3","Scavenger"
"rxa230cr_scavenger_4","Scavenger"
"rxa230im_salvaged_goods","Salvaged Trade Goods"
"rxa230ip_crate_1","Crate"
"rxa230ip_crate_2","Crate"
"rxa240ar_dead_farm","The Turnoble Estate"
"rxa240cr_dead_templar","Templar Corpse"
"rxa240cr_turnoble","Goodwife Valena Turnoble"
"rxaip_corpse_dragonhunter","Dragon-Hunter Corpse"
"rxaip_trea_bones_a","Bones"
"rxaip_trea_chestbur_lck","Crate"
"rxaip_trea_chestbur_ulck","Crate"
"rxaip_trea_chestirn_lck","Iron Chest"
"rxaip_trea_chestorn_lck","Ornate Chest"
"rxaip_trea_chestorn_ulck","Ornate Chest"
"rxaip_trea_chest_ulck","Chest"
"rxaip_trea_crate","Crate"
"rxaip_trea_crate_broken","Broken Crate"
"rxaip_trea_filth_a","Pile of Filth"
"rxaip_trea_sack_lg","Large Sack"
"rxaip_trea_sack_pile","Pile of Sacks"
"rxaip_trea_sack_sm","Small Sack"
"rxaip_trea_trash_a","Pile of Trash"
"rxaip_wmt_generic","World Map"
"rxa_bar_archer","Avvar Archer"
"rxa_bar_dsword","Avvar Warrior"
"rxa_bar_ldr","Avvar Clan Leader"
"rxa_bar_twhanded","Avvar Warrior"
"rxa_cor_devouring","Putrid Devouring Corpse"
"rxa_cor_ravenous","Ravenous Enraged Corpse"
"rxa_dwf_hvy","Dwarven Warrior"
"rxa_dwf_ldr","Dwarven Commander"
"rxa_dwf_shld","Dwarven Warrior"
"rxa_elf_archer_a","Elf Archer"
"rxa_elf_archer_b","Elf Archer"
"rxa_elf_dual_a","Elf Warrior"
"rxa_elf_dual_b","Elf Warrior"
"rxa_elf_leader","Elf Leader"
"rxa_gen_alpha_axes","Genlock Alpha"
"rxa_gen_alpha_bow","Genlock Alpha"
"rxa_gen_axe","Genlock"
"rxa_gen_bowdagger","Genlock"
"rxa_gen_dagger","Genlock"
"rxa_gen_emi_bal","Genlock Emissary"
"rxa_gen_emi_off","Genlock Emissary"
"rxa_gen_mace","Genlock"
"rxa_hul_alpha_axeshield","Hurlock Alpha"
"rxa_hul_alpha_gsword","Hurlock Alpha"
"rxa_hul_axe","Hurlock"
"rxa_hul_axeshield","Hurlock"
"rxa_hul_bowaxe","Hurlock"
"rxa_hul_emi_def","Hurlock Emissary"
"rxa_hul_emi_off","Hurlock Emissary"
"rxa_hul_maceshield","Hurlock"
"rxa_hul_swordshield","Hurlock"
"rxa_hum_bldmage_a","Blood Mage"
"rxa_hum_bldmage_b","Blood Mage"
"rxa_hum_bldmage_c","Blood Mage"
"rxa_hum_bldmage_d","Blood Mage"
"rxa_hum_merc_archer","Mercenary Archer"
"rxa_hum_merc_dual","Mercenary"
"rxa_hum_merc_heavy","Mercenary"
"rxa_hum_pir_archer","Pirate"
"rxa_hum_pir_dual","Pirate"
"rxa_hum_pir_ldr","Pirate Leader"
"rxa_hum_witch_a","Fen Witch"
"rxa_lol_pkrt","Ferret the Packrat"
"rxa_ogre_default","Ogre"
"rxa_qun_archer","Qunari Mercenary"
"rxa_qun_warldr","Qunari Mercenary"
"rxa_qun_warshd","Qunari Mercenary"
"rxa_qun_warswd","Qunari Mercenary"
"rxa_shk_normal","Shriek"
"rxa_skel_frenzied","Frenzied Devouring Skeleton"
"rxa_skel_shambling","Mangled Shambling Skeleton"
"shade","Greater Shade"
"shade_a","Shade"
"shade_b","Greater Shade"
"shale200_amalia","Amalia"
"shale200_kittydemon","Kitty"
"shale200_mattias","Matthias"
"shale200_villager","Villager"
"shale_new","Shale"
"shl100ar_honnleath","Village of Honnleath"
"shl100cr_fleeing_villager_1","Villager"
"shl100cr_fleeing_villager_2","Villager"
"shl100cr_villager_fighting","Villager"
"shl100im_bloodykey","Bloodied Bronze Key"
"shl100im_cheeseknife","Olaf's Prized Cheese Knife"
"shl100im_control_rod","Golem Control Rod"
"shl100im_councilnote","Note from the Honnleath Village Council"
"shl100ip_birdseed","Basket of Birdseed"
"shl100ip_crystal_chest","Broken Chest"
"shl100ip_olaf","Villager"
"shl100ip_olafs_chest","Olaf's Chest"
"shl100ip_world_transition","World"
"shl100pl_door_to_cellar","Wilhelm's Cellar"
"shl100pl_door_to_cellar_2","Wilhelm's Cellar"
"shl200ar_cellar","Wilhelm's Cellar"
"shl200cr_cellar_villager_1","Villager"
"shl200cr_cellar_villager_2","Villager"
"shl200cr_dead_villager","Villager"
"shl200cr_dust_wraith","Dust Wraith"
"shl200cr_kitty_demon","Kitty"
"shl200im_demon_belt","Cord of Shattered Dreams"
"shl200im_harvest_fest_ring","Harvest Festival Ring"
"shl200im_helm_of_honn","Helm of Honnleath"
"shl200im_wilhelms_brew","Wilhelm's Special Brew"
"shl200im_wilhelms_staff","Wilhelm's Magus Staff"
"shl200ip_barrier_blocker","Magical Barrier"
"shl200ip_cod_book1","Blood-Soaked Journal"
"shl200ip_cod_cask1","Wilhelm's Special Brew"
"shl200ip_cod_note","A Decades-Old Letter"
"shl200ip_crystal_01","Strange Crystal Cluster"
"shl200ip_crystal_02","Chest"
"shl200ip_crystal_03","Strange Crystal Cluster"
"shl200ip_crystal_04","Strange Crystal Cluster"
"shl200ip_glowing_crystal","Glowing Crystal"
"shl200ip_puzzle_end","Brazier"
"shl200ip_puzzle_start","Brazier"
"shl200ip_puzzle_tile","Floor Tile"
"shl200ip_to_village_1","Village of Honnleath"
"shl200ip_to_village_2","Village of Honnleath"
"shl300ar_cadash_thaig","Cadash Thaig"
"shl300cr_emissary","Hurlock Emissary"
"shl300cr_ogre","Ogre Alpha"
